id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,phi_ref_fpeak,phi_mcgt_fpeak
3717,73.124978,34.880661,0.087506,0.54311,0.0,0.0,1000.0,0.0,-1,1.737952,2.984625,3.113454,117,ok,,0.001778,default,2.984625,2.9846250049982066,2.9846250049982066,2.9358969748926107,2.797908844662315
3718,47.081731,29.416026,-0.04336,-0.382004,0.0,0.0,1000.0,0.0,12,1.663338,2.98941,3.136133,117,ok,,0.001751,default,2.98941,2.9894102202485597,2.9894102202485597,0.024747904358051187,2.9499049931670847
3719,63.527429,43.700981,0.229648,0.480243,0.0,0.0,1000.0,0.0,-3,1.509918,2.924029,3.139219,117,ok,,0.001859,default,2.924029,2.92402915537587,2.92402915537587,-0.7157091039698606,-3.0843971242796258
3720,23.684631,18.361555,-0.201987,-0.563285,0.0,0.0,1000.0,0.0,112,1.471808,3.062744,3.136496,117,ok,,0.001608,default,3.062744,3.06274402002134,3.06274402002134,0.3063308945155132,1.5451308340583658
3721,68.902255,19.635496,0.290013,-0.306399,0.0,0.0,1000.0,0.0,-61,1.59148,2.980928,3.108633,117,ok,,0.001726,default,2.980928,2.9809278059719206,2.9809278059719206,2.032182630617836,-1.2694598848939584
3722,69.353832,33.639035,-0.179086,0.643347,0.0,0.0,1000.0,0.0,1,1.751065,3.007266,3.121667,117,ok,,0.001636,default,3.007266,3.0072661893301422,3.0072661893301422,-2.8997343876423267,-0.050777530858532316
3723,58.48429,48.300598,0.147833,-0.748174,0.0,0.0,1000.0,0.0,-166,1.602097,2.960988,3.059299,117,ok,,0.002288,default,2.960988,2.9609883560725745,2.9609883560725745,-1.3176326424293219,2.1954720071770986
3724,40.615366,8.901036,-0.020569,0.333162,0.0,0.0,1000.0,0.0,0,1.557491,2.945757,3.130723,117,ok,,0.001383,default,2.945757,2.945756948835357,2.945756948835357,1.2237055774822778,-1.780641534825083
3725,49.531659,30.838991,-0.255235,0.037018,0.0,0.0,1000.0,0.0,15,1.522603,2.940043,3.050999,117,ok,,0.001673,default,2.940043,2.9400433405212123,2.9400433405212123,0.9175735158519771,0.393126166431248
3726,57.27658,15.51006,0.213754,-0.889531,0.0,0.0,1000.0,0.0,-413,1.624301,2.952587,3.112513,117,ok,,0.00219,default,2.952587,2.9525873383106385,2.9525873383106385,-1.8156355009648824,1.9190996462544412
3727,78.25409,76.651129,-0.094411,0.970741,0.0,0.0,1000.0,0.0,0,1.346109,2.164376,2.257758,117,ok,,0.001995,default,2.164376,2.164375560012681,2.164375560012681,1.4615532315590123,2.972985833216807
3728,28.234054,9.788118,0.074101,-0.071293,0.0,0.0,1000.0,0.0,-7,1.545703,2.973323,3.141407,117,ok,,0.001882,default,2.973323,2.973323184997672,2.973323184997672,1.574822182231241,2.8942788049582298
3729,78.173356,13.689962,-0.165065,0.43191,0.0,0.0,1000.0,0.0,2,1.546115,2.897972,3.104384,117,ok,,0.001606,default,2.897972,2.897971704156668,2.897971704156668,1.4635716342445484,0.8411491751572804
3730,77.643567,24.368362,0.266534,-0.516905,0.0,0.0,1000.0,0.0,-124,1.468029,2.88364,3.067324,117,ok,,0.001688,default,2.88364,2.883640194895737,2.883640194895737,-2.1550921832928776,3.1371954643840603
3731,61.123495,48.746435,-0.006475,0.622708,0.0,0.0,1000.0,0.0,0,0.324186,0.619483,0.664775,117,ok,,0.001679,default,0.619483,0.6194827656325717,0.6194827656325717,1.531622927226577,1.8873734821720873
3732,30.136912,18.638747,0.124428,-0.45965,0.0,0.0,1000.0,0.0,-46,1.480566,3.045412,3.14117,117,ok,,0.001753,default,3.045412,3.045412197825116,3.045412197825116,2.7376094545260123,0.6448446566817516
3733,60.038239,39.112133,0.190339,-0.16253,0.0,0.0,1000.0,0.0,-23,1.49413,2.860721,3.096298,117,ok,,0.001796,default,2.860721,2.8607214868745814,2.8607214868745814,-1.6202321815367888,-3.0537197272412335
3734,51.346496,5.00305,-0.24115,0.763088,0.0,0.0,1000.0,0.0,1,1.642691,2.997197,3.135573,117,ok,,0.00174,default,2.997197,2.997196838577393,2.997196838577393,-1.8201957150926091,-0.09725459799100378
3735,68.076154,67.795663,0.050613,-0.845275,0.0,0.0,1000.0,0.0,-82,1.543523,3.03057,3.132934,117,ok,,0.001944,default,3.03057,3.030570059902034,3.030570059902034,-1.4676488383247435,1.1202994928207168
3736,36.809171,22.589844,-0.080399,0.197781,0.0,0.0,1000.0,0.0,3,1.589736,3.005286,3.123928,117,ok,,0.001936,default,3.005286,3.005285667774774,3.005285667774774,-1.2580010116862645,1.2254396000647851
3737,45.22256,14.490645,0.037198,0.925337,0.0,0.0,1000.0,0.0,0,0.621941,1.021389,1.068877,117,ok,,0.001895,default,1.021389,1.0213890282458833,1.0213890282458833,-2.9367832759442614,2.6490624045135256
3738,64.244347,19.818443,-0.131352,-0.023936,0.0,0.0,1000.0,0.0,10,1.534038,2.943212,3.107095,117,ok,,0.001881,default,2.943212,2.9432118108561665,2.9432118108561665,-1.4151804318212786,-1.6190002055653459
3739,72.340394,43.192509,0.176813,0.113687,0.0,0.0,1000.0,0.0,-8,1.603911,2.978017,3.125546,117,ok,,0.00225,default,2.978017,2.978017096661365,2.978017096661365,-2.426114219802386,2.080300859937001
3740,35.469406,32.545218,-0.292139,-0.968152,0.0,0.0,1000.0,0.0,765,1.548611,2.853774,3.06454,117,ok,,0.001776,default,2.853774,2.853773577969231,2.853773577969231,0.4557831227101623,0.7663505797198233
3741,64.571064,26.574152,-0.057473,-0.67152,0.0,0.0,1000.0,0.0,48,1.578575,2.99149,3.115749,117,ok,,0.004511,default,2.99149,2.9914897333689576,2.9914897333689576,-2.0281827826967973,-1.162361457054562
3742,53.044896,37.97094,0.110893,0.254556,0.0,0.0,1000.0,0.0,-3,1.550057,2.953036,3.121555,117,ok,,0.00224,default,2.953036,2.95303614088806,2.95303614088806,-1.182141844070907,0.20801701344264245
3743,74.026018,54.150157,-0.216026,-0.351818,0.0,0.0,1000.0,0.0,54,1.585115,3.02764,3.132105,117,ok,,0.001851,default,3.02764,3.0276396590086234,3.0276396590086234,-2.071946613892009,-0.9878628665757923
3744,13.234738,5.519954,0.253108,0.690719,0.0,0.0,1000.0,0.0,-1,1.617071,3.012709,3.131583,117,ok,,0.002061,default,3.012709,3.012709043675419,3.012709043675419,-0.43559775930344546,1.2474460939511545
3745,62.217476,6.673929,0.135342,0.231705,0.0,0.0,1000.0,0.0,-4,1.516849,2.944954,3.055072,117,ok,,0.002012,default,2.944954,2.944953722633921,2.944953722633921,1.652552154005793,1.4824645210698293
3746,75.288749,40.324384,-0.033792,-0.818654,0.0,0.0,1000.0,0.0,50,1.550903,2.959879,3.131156,117,ok,,0.001623,default,2.959879,2.9598794933043915,2.9598794933043915,-1.3572309822564996,1.0492547190180765
3747,56.521916,54.089009,0.293121,0.791648,0.0,0.0,1000.0,0.0,-1,1.615528,2.990623,3.104491,117,ok,,0.001955,default,2.990623,2.9906225894536527,2.9906225894536527,0.21918956621329144,-2.290428990725644
3748,27.800261,10.862836,-0.175243,-0.126636,0.0,0.0,1000.0,0.0,19,1.529451,3.006514,3.127084,117,ok,,0.004179,default,3.006514,3.006513698277882,3.006513698277882,0.17097263742280333,-1.164624939781337
3749,42.888651,36.76933,-0.109914,-0.485766,0.0,0.0,1000.0,0.0,45,1.554135,2.949236,3.130559,117,ok,,0.002239,default,2.949236,2.9492360721634614,2.9492360721634614,-1.669292610823451,-1.541724488338641
3750,44.310435,22.152495,0.059037,0.588278,0.0,0.0,1000.0,0.0,0,1.666917,2.982071,3.13223,117,ok,,0.001992,default,2.982071,2.9820708713556225,2.9820708713556225,-1.1687059490656324,1.4395737654990306
3751,74.656139,65.434407,-0.249131,-0.553274,0.0,0.0,1000.0,0.0,133,1.553927,2.997167,3.100102,117,ok,,0.001664,default,2.997167,2.997166695842353,2.997166695842353,2.4519783695160697,-2.237140455798336
3752,30.229615,15.571951,0.219417,0.403825,0.0,0.0,1000.0,0.0,-3,1.521319,2.976918,3.117348,117,ok,,0.002663,default,2.976918,2.97691797330976,2.97691797330976,-1.035289339496412,-2.787429496996758
3753,57.667695,21.546839,-0.262623,0.72318,0.0,0.0,1000.0,0.0,1,1.71779,3.000884,3.124119,117,ok,,0.002507,default,3.000884,3.000884408717858,3.000884408717858,-2.095546704038954,1.674031816134594
3754,66.568446,7.373736,0.168389,-0.327637,0.0,0.0,1000.0,0.0,-38,1.667455,2.929568,3.028762,117,ok,,0.001944,default,2.929568,2.9295683377541053,2.9295683377541053,-1.801605102735075,0.3990717259866905
3755,70.428525,50.193629,-0.123369,0.28458,0.0,0.0,1000.0,0.0,3,1.528829,2.95166,3.129197,117,ok,,0.001308,default,2.95166,2.9516595275627995,2.9516595275627995,-2.2212975972465916,2.5215276214717015
3756,37.848293,34.456943,0.008119,-0.633186,0.0,0.0,1000.0,0.0,-6,1.602232,2.884449,3.129242,117,ok,,0.00172,default,2.884449,2.884449286153372,2.884449286153372,2.417069501913188,2.628847251414104
3757,75.856394,28.945744,0.242194,-0.992804,0.0,0.0,1000.0,0.0,-698,1.613837,3.055707,3.126729,117,ok,,0.002413,default,3.055707,3.055706941755156,3.055706941755156,-0.2815714363917774,1.1377659487255833
3758,60.043298,26.685181,-0.188708,0.081698,0.0,0.0,1000.0,0.0,9,1.57163,2.991683,3.121275,117,ok,,0.001756,default,2.991683,2.991682912178972,2.991682912178972,-0.3520815447681258,2.183699876222253
3759,76.342534,51.081559,0.084304,-0.061769,0.0,0.0,1000.0,0.0,-7,1.582226,2.957648,3.118865,117,ok,,0.001528,default,2.957648,2.957647512685925,2.957647512685925,-1.0951922293740495,1.1845420040816883
3760,16.303479,12.573144,-0.047293,0.894811,0.0,0.0,1000.0,0.0,0,0.880761,1.467556,1.539232,117,ok,,0.001287,default,1.467556,1.4675559866270012,1.4675559866270012,-1.0460465398476977,-0.05968310567245538
3761,47.215837,10.904078,0.182493,-0.600644,0.0,0.0,1000.0,0.0,-116,1.585991,3.008228,3.139441,117,ok,,0.001448,default,3.008228,3.008228018033997,3.008228018033997,-2.053491373275932,-0.09480478675669346
3762,79.554265,17.825739,-0.286019,0.449242,0.0,0.0,1000.0,0.0,4,1.52468,2.993941,3.126561,117,ok,,0.001618,default,2.993941,2.9939414862030564,2.9939414862030564,-1.6056015258577503,2.886038886138177
3763,78.985122,58.35592,0.022149,-0.407161,0.0,0.0,1000.0,0.0,-7,1.58829,3.028159,3.139846,117,ok,,0.001625,default,3.028159,3.0281591120366413,3.0281591120366413,-1.8796818863596023,-1.0152504431374574
3764,32.029301,25.899917,-0.146838,0.511627,0.0,0.0,1000.0,0.0,2,1.677121,3.006459,3.10085,117,ok,,0.00185,default,3.006459,3.006459302131713,3.006459302131713,-0.116621849841966,-0.592615686330987
3765,66.530581,41.879492,-0.212168,0.870269,0.0,0.0,1000.0,0.0,1,1.632221,2.977006,3.120113,117,ok,,0.002022,default,2.977006,2.977006092083952,2.977006092083952,-1.3350715005768201,-2.795610176836046
3766,49.453751,36.010852,0.256234,-0.203303,0.0,0.0,1000.0,0.0,-37,1.675389,2.957744,3.104003,117,ok,,0.001815,default,2.957744,2.957744205294825,2.957744205294825,-2.186162166560905,-1.6069878517841865
3767,70.581335,60.837801,-0.07068,0.18435,0.0,0.0,1000.0,0.0,2,1.616962,2.974666,3.113478,117,ok,,0.001989,default,2.974666,2.974666305752618,2.974666305752618,1.482119719521954,2.3666774756931943
3768,20.678786,6.547668,0.098417,-0.773252,0.0,0.0,1000.0,0.0,-121,1.672426,3.06071,3.135885,117,ok,,0.001676,default,3.06071,3.0607101187564294,3.0607101187564294,-2.2909833239172457,-2.6234741306874945
3769,70.789912,17.281107,-0.010387,-0.108162,0.0,0.0,1000.0,0.0,1,1.671065,2.977734,3.137849,117,ok,,0.001956,default,2.977734,2.977734042097392,2.977734042097392,0.5793998421135846,-3.050966481263341
3770,62.338228,31.751235,0.121247,0.943158,0.0,0.0,1000.0,0.0,0,1.899706,3.067569,3.138912,117,ok,,0.002222,default,3.067569,3.067569447046554,3.067569447046554,-1.4043545867053133,2.7426425719506877
3771,46.017875,45.964663,-0.151765,-0.915176,0.0,0.0,1000.0,0.0,324,1.559465,3.002209,3.096481,117,ok,,0.002309,default,3.002209,3.0022085517518344,3.0022085517518344,1.4417276053433064,-0.6507557822629728
3772,33.581595,21.36788,0.2791,0.002116,0.0,0.0,1000.0,0.0,-19,1.529043,2.941289,3.116646,117,ok,,0.003041,default,2.941289,2.9412893827901825,2.9412893827901825,-1.6757292678879647,-1.1393683204602532
3773,52.624468,23.802215,0.045025,0.362223,0.0,0.0,1000.0,0.0,-1,1.698975,2.985229,3.131776,117,ok,,0.001745,default,2.985229,2.9852290136220843,2.9852290136220843,-1.447750111883181,-1.604202679078785
3774,54.933063,12.417394,-0.086426,-0.712783,0.0,0.0,1000.0,0.0,85,1.551255,3.008104,3.130434,117,ok,,0.001972,default,3.008104,3.0081037201106566,3.0081037201106566,1.9078113070347946,0.8344564982246503
3775,71.235768,65.387077,0.205331,0.676802,0.0,0.0,1000.0,0.0,-1,1.741414,3.020555,3.130505,117,ok,,0.002088,default,3.020555,3.020555468227573,3.020555468227573,-1.8807486355395664,1.404020045396324
3776,39.497677,7.426433,-0.225717,-0.279305,0.0,0.0,1000.0,0.0,43,1.530384,3.039904,3.136616,117,ok,,0.001997,default,3.039904,3.0399041666969997,3.0399041666969997,-1.3955743438359143,1.7410418263058283
3777,75.050786,8.149617,0.20936,0.966879,0.0,0.0,1000.0,0.0,0,2.113914,3.030873,3.132642,117,ok,,0.00205,default,3.030873,3.030872553944322,3.030872553944322,-0.4372530920176345,2.449085034808256
3778,70.805388,29.834539,-0.259042,-0.114367,0.0,0.0,1000.0,0.0,27,1.621771,2.815798,3.125442,117,ok,,0.001988,default,2.815798,2.81579832553092,2.81579832553092,-2.3597195150952235,-0.24225876526639567
3779,54.502848,43.537563,0.070293,0.025346,0.0,0.0,1000.0,0.0,-4,1.528921,2.944326,3.137259,117,ok,,0.001706,default,2.944326,2.9443264501458537,2.9443264501458537,-1.736049142760617,-0.08502554012259722
3780,24.525565,21.503726,-0.098804,-0.924795,0.0,0.0,1000.0,0.0,219,1.460025,2.967622,3.126329,117,ok,,0.00144,default,2.967622,2.9676223764641105,2.9676223764641105,2.054395913293007,0.4480541207853328
3781,55.690105,34.01181,-0.182893,-0.689686,0.0,0.0,1000.0,0.0,164,1.524319,2.955467,3.122604,117,ok,,0.001485,default,2.955467,2.9554669130004223,2.9554669130004223,-2.55257398934833,-2.6852799855659093
3782,45.241313,11.695077,0.285619,0.352738,0.0,0.0,1000.0,0.0,-5,1.602426,2.970565,3.107328,117,ok,,0.001338,default,2.970565,2.970564609646871,2.970564609646871,-2.9577406117367815,-1.2959787495828081
3783,61.712761,61.615044,-0.024962,-0.255725,0.0,0.0,1000.0,0.0,4,1.577844,3.017105,3.124621,117,ok,,0.001625,default,3.017105,3.0171051917209244,3.0171051917209244,0.9471241576513094,1.5496836703817358
3784,40.828957,17.711487,0.144025,0.670738,0.0,0.0,1000.0,0.0,-1,1.795731,2.993816,3.112274,117,ok,,0.001517,default,2.993816,2.9938159859183453,2.9938159859183453,1.253393300969936,0.8826464309224296
3785,51.750936,21.127335,-0.039552,0.460787,0.0,0.0,1000.0,0.0,1,1.63545,2.950402,3.121604,117,ok,,0.001433,default,2.950402,2.950402298602244,2.950402298602244,-1.3488518725710534,2.5769521000268902
3786,69.839698,15.63396,0.091899,-0.621893,0.0,0.0,1000.0,0.0,-63,1.556741,3.013667,3.108469,117,ok,,0.001135,default,3.013667,3.0136666362594693,3.0136666362594693,-2.862198876389611,-2.58760335352898
3787,76.19424,48.712234,-0.197593,0.515844,0.0,0.0,1000.0,0.0,2,1.55334,2.942559,3.131519,117,ok,,0.001303,default,2.942559,2.9425593776338834,2.9425593776338834,1.1283758456357695,-1.7012010190186686
3788,42.328161,26.347763,0.233455,-0.432802,0.0,0.0,1000.0,0.0,-79,1.707925,3.027399,3.135007,117,ok,,0.001396,default,3.027399,3.0273989101518253,3.0273989101518253,-1.6634977133788418,-2.642400613661618
3789,69.907922,32.770818,0.018121,-0.199158,0.0,0.0,1000.0,0.0,-3,1.686908,3.035998,3.126033,117,ok,,0.001685,default,3.035998,3.03599766382914,3.03599766382914,-1.7541552815579795,1.1229467164891744
3790,57.907251,34.977689,-0.113513,0.8447,0.0,0.0,1000.0,0.0,0,2.074159,3.030977,3.130054,117,ok,,0.002203,default,3.030977,3.03097692363825,3.03097692363825,-2.404052128873083,0.4188941451276449
3791,79.105716,56.888107,0.157224,-0.761787,0.0,0.0,1000.0,0.0,-186,1.457062,2.901157,3.109785,117,ok,,0.001779,default,2.901157,2.9011571688941054,2.9011571688941054,-0.9707972792161783,0.343513308992609
3792,11.645715,8.152896,-0.273641,0.163181,0.0,0.0,1000.0,0.0,10,1.54735,2.950596,3.103592,117,ok,,0.001818,default,2.950596,2.950595895776675,2.950595895776675,-1.754917068631686,-0.6372672437184015
3793,60.168434,13.003503,0.105911,-0.332393,0.0,0.0,1000.0,0.0,-25,1.56363,3.007291,3.111885,117,ok,,0.001779,default,3.007291,3.007290861557901,3.007290861557901,1.3466304858254468,1.1744672383725039
3794,75.619328,7.217178,-0.06304,0.749357,0.0,0.0,1000.0,0.0,0,1.885171,3.035675,3.137939,117,ok,,0.001871,default,3.035675,3.035675390617344,3.035675390617344,2.6726401201533783,-1.4127520128775188
3795,66.192726,59.319971,0.24754,-0.644284,0.0,0.0,1000.0,0.0,-186,1.673248,2.990825,3.052944,117,ok,,0.002216,default,2.990825,2.990825237539151,2.990825237539151,-0.6643959872129308,-0.27390308919958173
3796,36.348278,29.375981,-0.221007,0.305383,0.0,0.0,1000.0,0.0,5,1.55945,2.996618,3.110808,117,ok,,0.001454,default,2.996618,2.996618045358944,2.996618045358944,-0.47288066668567197,0.9183408444025041
3797,79.505717,38.57162,-0.136919,0.070763,0.0,0.0,1000.0,0.0,7,1.595736,2.955873,3.132947,117,ok,,0.001471,default,2.955873,2.955873390089665,2.955873390089665,-2.6616802232148764,-0.24332968104560493
3798,49.763391,25.37918,0.032216,-0.972164,0.0,0.0,1000.0,0.0,-86,1.427036,2.787247,3.069263,117,ok,,0.001381,default,2.787247,2.787246848325978,2.787246848325978,-1.697336439101127,-2.7517908824656665
3799,66.138087,47.995435,-0.29712,0.890228,0.0,0.0,1000.0,0.0,1,1.808302,3.020286,3.138988,117,ok,,0.001251,default,3.020286,3.020286494896764,3.020286494896764,-2.5101471215056677,-2.4962278217556175
3800,22.270046,17.04657,0.171245,-0.035763,0.0,0.0,1000.0,0.0,-13,1.518012,2.91334,3.132675,117,ok,,0.001473,default,2.91334,2.9133404017834224,2.9133404017834224,-0.3498194228677143,1.5477978163627775
3801,64.992439,16.313611,-0.235582,-0.841383,0.0,0.0,1000.0,0.0,378,1.516397,2.983608,3.106354,117,ok,,0.001459,default,2.983608,2.983608105884839,2.983608105884839,-2.484315879210355,-0.09263576859271794
3802,64.985882,39.892744,0.19532,0.240825,0.0,0.0,1000.0,0.0,-6,1.58112,2.941091,3.114562,117,ok,,0.001708,default,2.941091,2.9410907965003297,2.9410907965003297,-2.865815716054396,-2.9244629073939805
3803,51.975548,43.861745,-0.075417,-0.150827,0.0,0.0,1000.0,0.0,9,1.540339,2.951949,3.133817,117,ok,,0.001332,default,2.951949,2.951948557529355,2.951948557529355,1.471446535009692,2.715386539234242
3804,37.510825,13.066171,0.05618,0.798322,0.0,0.0,1000.0,0.0,0,1.477179,2.580054,2.726503,117,ok,,0.001348,default,2.580054,2.5800536168978074,2.5800536168978074,-2.342785823103216,2.2945519138254653
3805,46.849678,28.248952,0.271515,0.56419,0.0,0.0,1000.0,0.0,-2,1.549623,2.950086,3.131992,117,ok,,0.001695,default,2.950086,2.950085844993497,2.950085844993497,-0.6584761863934343,-0.25805437056514613
3806,53.347514,20.535648,-0.159497,-0.479195,0.0,0.0,1000.0,0.0,64,1.695548,3.034017,3.129469,117,ok,,0.00164,default,3.034017,3.034016888684014,3.034016888684014,-2.199700001384718,2.3563630914525113
3807,74.547089,71.294637,0.129995,0.381206,0.0,0.0,1000.0,0.0,-2,1.580666,2.968481,3.116314,117,ok,,0.00133,default,2.968481,2.968481012926937,2.968481012926937,-0.6447157948980511,0.88087077150578
3808,31.246653,7.122454,-0.001492,-0.544265,0.0,0.0,1000.0,0.0,1,1.522902,2.927951,3.091523,117,ok,,0.001407,default,2.927951,2.9279508232609244,2.9279508232609244,0.6763642947086996,1.623765507199444
3809,44.477932,5.968479,-0.194274,-0.003281,0.0,0.0,1000.0,0.0,13,1.579358,2.894035,3.136997,117,ok,,0.004519,default,2.894035,2.894034770219667,2.894034770219667,1.7311518059130435,-0.10606925482958829
3810,73.284358,22.907537,0.237215,0.914387,0.0,0.0,1000.0,0.0,-1,1.651889,2.995333,3.137313,117,ok,,0.002086,default,2.995333,2.995332766300204,2.995332766300204,-2.906656389532448,-1.243664799929289
3811,73.648219,52.303401,-0.052273,-0.942131,0.0,0.0,1000.0,0.0,124,1.485086,3.026153,3.130469,117,ok,,0.002013,default,3.026153,3.0261525069986885,3.0261525069986885,-0.2774584692359099,-1.3388879913877112
3812,28.893214,27.022843,0.07874,0.109088,0.0,0.0,1000.0,0.0,-4,1.535594,2.986845,3.137125,117,ok,,0.001769,default,2.986845,2.9868447421773268,2.9868447421773268,-0.35635042830388386,1.7773158615608615
3813,62.676689,36.210901,0.16341,0.280718,0.0,0.0,1000.0,0.0,-4,1.523615,2.979745,3.111977,117,ok,,0.001599,default,2.979745,2.979744687073713,2.979744687073713,0.42469709661426336,0.13427354373834888
3814,42.743818,42.208351,-0.268189,-0.676261,0.0,0.0,1000.0,0.0,228,1.620876,2.980902,3.101818,117,ok,,0.001441,default,2.980902,2.9809015041355797,2.9809015041355797,-2.961101704581033,1.2631096549621965
3815,63.795822,54.30947,0.002554,0.711507,0.0,0.0,1000.0,0.0,0,0.092084,0.168046,0.178891,117,ok,,0.000788,default,0.168046,0.168045800040327,0.168045800040327,-0.7069395544183976,-0.8088718471721581
3816,15.232305,10.732106,-0.128348,-0.362901,0.0,0.0,1000.0,0.0,33,1.53648,2.821327,3.065899,117,ok,,0.001543,default,2.821327,2.8213271207251016,2.8213271207251016,-0.5933309089681504,-1.125046006858323
