id,m1,m2,q0star,alpha,phi0,tc,dist,incl,k,mean_20_300,p95_20_300,max_20_300,n_20_300,status,error_code,wall_time_s,model,score,p95_20_300_circ,p95_20_300_recalc,n_jalons_total,n_jalons_used,penalty_mean
812,40.026079,38.422517,0.103499,0.178719,0.000000,0.000000,1000.000000,0.000000,-4,1.536474,3.033026,3.099065,117,ok,,0.001701,default,3.033026,3.033026,3.033026,0,0,0.000000
813,71.465983,29.525049,0.168824,0.445077,0.000000,0.000000,1000.000000,0.000000,-2,1.555872,2.956672,3.084316,117,ok,,0.001650,default,2.956672,2.956672,2.956672,0,0,0.000000
814,59.469147,31.075736,-0.299688,-0.606245,0.000000,0.000000,1000.000000,0.000000,195,1.483087,2.847165,3.120875,117,ok,,0.001586,default,2.847165,2.847165,2.847165,0,0,0.000000
815,75.768272,46.692194,0.029648,0.500136,0.000000,0.000000,1000.000000,0.000000,0,1.772896,2.987199,3.135825,117,ok,,0.001663,default,2.987199,2.987199,2.987199,0,0,0.000000
816,20.692989,13.152552,-0.139340,-0.417155,0.000000,0.000000,1000.000000,0.000000,44,1.664178,3.031026,3.116602,117,ok,,0.001756,default,3.031026,3.031026,3.031026,0,0,0.000000
817,43.412511,11.497112,0.230888,0.086352,0.000000,0.000000,1000.000000,0.000000,-11,1.562211,2.923215,3.127878,117,ok,,0.001435,default,2.923215,2.923215,2.923215,0,0,0.000000
818,78.957220,21.629207,-0.200015,-0.987694,0.000000,0.000000,1000.000000,0.000000,565,1.555836,3.042109,3.139301,117,ok,,0.001771,default,3.042109,3.042109,3.042109,0,0,0.000000
819,75.180536,57.758772,0.089477,0.905812,0.000000,0.000000,1000.000000,0.000000,0,1.602746,2.656578,2.784057,117,ok,,0.001306,default,2.656578,2.656578,2.656578,0,0,0.000000
820,32.622448,29.704646,-0.042121,-0.051285,0.000000,0.000000,1000.000000,0.000000,3,1.578414,2.965969,3.139111,117,ok,,0.001718,default,2.965969,2.965969,2.965969,0,0,0.000000
821,61.547127,42.476567,-0.276201,-0.316667,0.000000,0.000000,1000.000000,0.000000,60,1.605134,3.010370,3.117246,117,ok,,0.001418,default,3.010370,3.010370,3.010370,0,0,0.000000
822,48.860677,40.994161,0.154812,0.733694,0.000000,0.000000,1000.000000,0.000000,-1,1.818104,3.010537,3.119357,117,ok,,0.001601,default,3.010537,3.010537,3.010537,0,0,0.000000
823,69.988230,55.851031,-0.115926,-0.628562,0.000000,0.000000,1000.000000,0.000000,82,1.689234,2.986228,3.100969,117,ok,,0.001439,default,2.986228,2.986228,2.986228,0,0,0.000000
824,21.275901,11.534294,0.015562,0.289721,0.000000,0.000000,1000.000000,0.000000,0,1.527235,2.935250,3.118994,117,ok,,0.001691,default,2.935250,2.935250,2.935250,0,0,0.000000
825,76.362520,17.855335,-0.101226,0.579719,0.000000,0.000000,1000.000000,0.000000,1,1.753243,3.000873,3.135364,117,ok,,0.001559,default,3.000873,3.000873,3.000873,0,0,0.000000
826,61.758855,26.178483,0.067726,-0.494785,0.000000,0.000000,1000.000000,0.000000,-29,1.435375,2.866239,3.126315,117,ok,,0.001506,default,2.866239,2.866239,2.866239,0,0,0.000000
827,51.587077,45.385321,-0.261610,0.396729,0.000000,0.000000,1000.000000,0.000000,4,1.552051,2.967295,3.120371,117,ok,,0.001672,default,2.967295,2.967295,2.967295,0,0,0.000000
828,34.155783,15.798534,0.206939,-0.559850,0.000000,0.000000,1000.000000,0.000000,-113,1.509005,2.990060,3.106008,117,ok,,0.001627,default,2.990060,2.990060,2.990060,0,0,0.000000
829,57.015090,24.381628,0.141614,-0.825720,0.000000,0.000000,1000.000000,0.000000,-214,1.538486,2.943319,3.112427,117,ok,,0.002183,default,2.943319,2.943319,2.943319,0,0,0.000000
830,54.358804,8.026914,-0.027522,0.225099,0.000000,0.000000,1000.000000,0.000000,1,1.743767,2.983946,3.140715,117,ok,,0.001683,default,2.983946,2.983946,2.983946,0,0,0.000000
831,70.661613,69.776527,0.283060,-0.135164,0.000000,0.000000,1000.000000,0.000000,-31,1.615811,2.850402,3.105242,117,ok,,0.001597,default,2.850402,2.850402,2.850402,0,0,0.000000
832,35.108369,8.005734,-0.185306,0.782599,0.000000,0.000000,1000.000000,0.000000,1,1.793160,3.038115,3.139225,117,ok,,0.001640,default,3.038115,3.038115,3.038115,0,0,0.000000
833,78.863388,7.575358,0.276688,-0.470178,0.000000,0.000000,1000.000000,0.000000,-107,1.484464,2.975623,3.101389,117,ok,,0.001889,default,2.975623,2.975623,2.975623,0,0,0.000000
834,71.384801,26.022081,-0.154325,0.572751,0.000000,0.000000,1000.000000,0.000000,1,1.655506,2.999402,3.111895,117,ok,,0.001590,default,2.999402,2.999402,2.999402,0,0,0.000000
835,55.082150,47.351425,0.118688,-0.537688,0.000000,0.000000,1000.000000,0.000000,-60,1.493809,2.920075,3.123763,117,ok,,0.001562,default,2.920075,2.920075,2.920075,0,0,0.000000
836,23.951409,17.690008,-0.012800,0.388301,0.000000,0.000000,1000.000000,0.000000,0,1.510191,2.972481,3.117686,117,ok,,0.001777,default,2.972481,2.972481,2.972481,0,0,0.000000
837,60.664273,33.432438,-0.228139,0.247432,0.000000,0.000000,1000.000000,0.000000,6,1.596226,3.050986,3.121556,117,ok,,0.001976,default,3.050986,3.050986,3.050986,0,0,0.000000
838,45.815540,6.720767,0.202764,-0.834319,0.000000,0.000000,1000.000000,0.000000,-316,1.548683,2.996672,3.084482,117,ok,,0.001600,default,2.996672,2.996672,2.996672,0,0,0.000000
839,66.690246,62.189230,-0.088995,0.807370,0.000000,0.000000,1000.000000,0.000000,0,2.017071,3.037270,3.138460,117,ok,,0.001553,default,3.037270,3.037270,3.037270,0,0,0.000000
840,35.851330,17.132146,0.042604,-0.142297,0.000000,0.000000,1000.000000,0.000000,-5,1.527960,3.036003,3.126324,117,ok,,0.001380,default,3.036003,3.036003,3.036003,0,0,0.000000
841,46.187326,20.534260,-0.149398,-0.977277,0.000000,0.000000,1000.000000,0.000000,405,1.616107,2.913294,3.133218,117,ok,,0.001858,default,2.913294,2.913294,2.913294,0,0,0.000000
842,70.436774,21.197428,0.019738,0.066110,0.000000,0.000000,1000.000000,0.000000,-1,1.688476,3.007500,3.124671,117,ok,,0.001656,default,3.007500,3.007500,3.007500,0,0,0.000000
843,70.634037,49.309351,-0.288432,-0.046244,0.000000,0.000000,1000.000000,0.000000,23,1.641224,3.012901,3.134119,117,ok,,0.001332,default,3.012901,3.012901,3.012901,0,0,0.000000
844,41.735054,31.907824,0.179934,0.879225,0.000000,0.000000,1000.000000,0.000000,-1,1.829517,3.001691,3.123205,117,ok,,0.001548,default,3.001691,3.001691,3.001691,0,0,0.000000
845,65.508311,32.173774,0.095850,0.738845,0.000000,0.000000,1000.000000,0.000000,0,1.859419,3.001313,3.130306,117,ok,,0.001750,default,3.001313,3.001313,3.001313,0,0,0.000000
846,58.500284,39.377444,-0.073102,-0.343364,0.000000,0.000000,1000.000000,0.000000,18,1.501426,2.994834,3.123247,117,ok,,0.001494,default,2.994834,2.994834,2.994834,0,0,0.000000
847,79.698862,52.489667,0.253812,0.300240,0.000000,0.000000,1000.000000,0.000000,-6,1.598633,2.924711,3.022267,117,ok,,0.001575,default,2.924711,2.924711,2.924711,0,0,0.000000
848,12.551480,11.048569,-0.214736,-0.648907,0.000000,0.000000,1000.000000,0.000000,164,1.366207,2.973778,3.101107,117,ok,,0.002837,default,2.973778,2.973778,2.973778,0,0,0.000000
849,56.355890,12.429351,0.005698,0.854726,0.000000,0.000000,1000.000000,0.000000,0,0.122373,0.207884,0.218702,117,ok,,0.001730,default,0.207884,0.207884,0.207884,34,34,0.000000
850,76.198635,11.029864,-0.125938,-0.187700,0.000000,0.000000,1000.000000,0.000000,17,1.681769,3.038267,3.103417,117,ok,,0.001612,default,3.038267,3.038267,3.038267,0,0,0.000000
851,62.379082,59.899380,0.165821,0.168811,0.000000,0.000000,1000.000000,0.000000,-6,1.579557,2.964117,3.138669,117,ok,,0.001616,default,2.964117,2.964117,2.964117,0,0,0.000000
852,40.162064,28.801717,-0.265045,-0.757651,0.000000,0.000000,1000.000000,0.000000,308,1.552444,2.947340,3.133557,117,ok,,0.002271,default,2.947340,2.947340,2.947340,0,0,0.000000
853,74.531481,37.992283,-0.049706,-0.616294,0.000000,0.000000,1000.000000,0.000000,34,1.509124,2.996625,3.133092,117,ok,,0.001829,default,2.996625,2.996625,2.996625,0,0,0.000000
854,50.337582,30.353272,0.081746,0.464954,0.000000,0.000000,1000.000000,0.000000,-1,1.775076,3.016869,3.109881,117,ok,,0.001332,default,3.016869,3.016869,3.016869,0,0,0.000000
855,66.712310,43.017721,-0.191267,-0.422807,0.000000,0.000000,1000.000000,0.000000,62,1.554337,2.958942,3.123064,117,ok,,0.002894,default,2.958942,2.958942,2.958942,0,0,0.000000
856,22.024140,21.690669,0.239782,0.527332,0.000000,0.000000,1000.000000,0.000000,-2,1.533253,2.939214,3.107966,117,ok,,0.002180,default,2.939214,2.939214,2.939214,0,0,0.000000
857,70.555972,15.720500,-0.177812,0.346620,0.000000,0.000000,1000.000000,0.000000,3,1.510200,2.888321,3.112619,117,ok,,0.001485,default,2.888321,2.888321,2.888321,0,0,0.000000
858,65.582993,34.329066,0.290700,-0.697240,0.000000,0.000000,1000.000000,0.000000,-268,1.527201,2.995428,3.140631,117,ok,,0.001739,default,2.995428,2.995428,2.995428,0,0,0.000000
859,57.535550,44.458825,-0.036214,0.661200,0.000000,0.000000,1000.000000,0.000000,0,1.571444,2.943346,3.135806,117,ok,,0.001666,default,2.943346,2.943346,2.943346,0,0,0.000000
860,36.917755,7.506025,0.132774,-0.263766,0.000000,0.000000,1000.000000,0.000000,-24,1.594351,2.943393,3.137995,117,ok,,0.002231,default,2.943393,2.943393,2.943393,0,0,0.000000
861,51.249374,27.651801,0.216859,-0.123875,0.000000,0.000000,1000.000000,0.000000,-23,1.645382,2.904955,3.005095,117,ok,,0.001986,default,2.904955,2.904955,2.904955,0,0,0.000000
862,53.940655,16.136094,-0.251544,0.958808,0.000000,0.000000,1000.000000,0.000000,1,1.803308,3.005460,3.129909,117,ok,,0.002239,default,3.005460,3.005460,3.005460,0,0,0.000000
863,75.693287,75.140127,0.056625,-0.930882,0.000000,0.000000,1000.000000,0.000000,-128,1.585269,2.957669,3.131476,117,ok,,0.002711,default,2.957669,2.957669,2.957669,0,0,0.000000
864,26.848145,6.525415,-0.112473,0.017762,0.000000,0.000000,1000.000000,0.000000,7,1.600740,2.923287,3.128926,117,ok,,0.002394,default,2.923287,2.923287,2.923287,0,0,0.000000
865,48.878688,5.370831,-0.294706,0.558837,0.000000,0.000000,1000.000000,0.000000,3,1.501906,2.959478,3.136673,117,ok,,0.001449,default,2.959478,2.959478,2.959478,0,0,0.000000
866,73.876861,18.506637,0.174391,-0.397670,0.000000,0.000000,1000.000000,0.000000,-52,1.591527,3.067631,3.137906,117,ok,,0.001360,default,3.067631,3.067631,3.067631,0,0,0.000000
867,78.045515,52.895935,-0.133772,0.495965,0.000000,0.000000,1000.000000,0.000000,2,1.701558,3.010830,3.138656,117,ok,,0.001717,default,3.010830,3.010830,3.010830,0,0,0.000000
868,26.425155,24.495774,0.034629,-0.578946,0.000000,0.000000,1000.000000,0.000000,-20,1.637369,2.915293,3.121628,117,ok,,0.001232,default,2.915293,2.915293,2.915293,0,0,0.000000
869,68.239154,35.618439,0.250549,-0.781339,0.000000,0.000000,1000.000000,0.000000,-319,1.574071,2.716966,3.137645,117,ok,,0.001503,default,2.716966,2.716966,2.716966,0,0,0.000000
870,43.341434,36.646028,-0.218438,0.135858,0.000000,0.000000,1000.000000,0.000000,9,1.557467,2.908477,3.138184,117,ok,,0.001354,default,2.908477,2.908477,2.908477,0,0,0.000000
871,64.393541,59.870817,0.108480,-0.226527,0.000000,0.000000,1000.000000,0.000000,-17,1.484639,2.895455,3.056622,117,ok,,0.000941,default,2.895455,2.895455,2.895455,0,0,0.000000
872,14.639732,5.170901,-0.060031,0.825194,0.000000,0.000000,1000.000000,0.000000,0,1.432976,2.469764,2.604315,117,ok,,0.001635,default,2.469764,2.469764,2.469764,0,0,0.000000
873,72.178037,22.734208,0.122006,0.052684,0.000000,0.000000,1000.000000,0.000000,-7,1.586826,2.956683,3.141124,117,ok,,0.001454,default,2.956683,2.956683,2.956683,0,0,0.000000
874,67.940136,32.706858,-0.009042,-0.905258,0.000000,0.000000,1000.000000,0.000000,19,1.597694,3.037254,3.121835,117,ok,,0.001615,default,3.037254,3.037254,3.037254,0,0,0.000000
875,51.490987,45.389623,0.263965,0.986401,0.000000,0.000000,1000.000000,0.000000,-1,1.920125,3.014296,3.131443,117,ok,,0.001400,default,3.014296,3.014296,3.014296,0,0,0.000000
876,39.256730,19.652381,-0.167485,-0.087014,0.000000,0.000000,1000.000000,0.000000,16,1.525301,2.951641,3.117467,117,ok,,0.001611,default,2.951641,2.951641,2.951641,0,0,0.000000
877,54.021838,29.992351,-0.082811,-0.290872,0.000000,0.000000,1000.000000,0.000000,16,1.495730,3.028053,3.088579,117,ok,,0.001345,default,3.028053,3.028053,3.028053,0,0,0.000000
878,60.978969,13.363773,0.048054,0.627760,0.000000,0.000000,1000.000000,0.000000,0,1.886184,3.002102,3.123225,117,ok,,0.001456,default,3.002102,3.002102,3.002102,0,0,0.000000
879,77.499130,64.694684,-0.243708,-0.732649,0.000000,0.000000,1000.000000,0.000000,257,1.569509,2.952009,3.131543,117,ok,,0.001352,default,2.952009,2.952009,2.952009,0,0,0.000000
880,37.846318,13.545561,0.187926,0.317576,0.000000,0.000000,1000.000000,0.000000,-4,1.514235,2.935530,3.140180,117,ok,,0.002680,default,2.935530,2.935530,2.935530,0,0,0.000000
881,63.173101,9.932072,-0.023128,-0.178180,0.000000,0.000000,1000.000000,0.000000,3,1.648375,3.006438,3.129612,117,ok,,0.001801,default,3.006438,3.006438,3.006438,0,0,0.000000
882,78.398080,41.712511,0.145420,0.778801,0.000000,0.000000,1000.000000,0.000000,-1,1.654212,2.984675,3.136440,117,ok,,0.001847,default,2.984675,2.984675,2.984675,0,0,0.000000
883,57.420410,54.806418,-0.181498,-0.860921,0.000000,0.000000,1000.000000,0.000000,314,1.521431,2.928074,3.028659,117,ok,,0.001929,default,2.928074,2.928074,2.928074,0,0,0.000000
884,30.982855,10.234585,0.287453,0.213486,0.000000,0.000000,1000.000000,0.000000,-9,1.545122,2.989303,3.124212,117,ok,,0.001643,default,2.989303,2.989303,2.989303,0,0,0.000000
885,43.835031,40.471466,0.071533,0.416368,0.000000,0.000000,1000.000000,0.000000,-1,1.748581,2.995551,3.135463,117,ok,,0.002039,default,2.995551,2.995551,2.995551,0,0,0.000000
886,48.156805,23.549866,-0.096832,-0.501303,0.000000,0.000000,1000.000000,0.000000,42,1.601407,2.991965,3.130280,117,ok,,0.002612,default,2.991965,2.991965,2.991965,0,0,0.000000
887,73.004782,69.209805,0.211331,0.607169,0.000000,0.000000,1000.000000,0.000000,-2,1.670099,3.013601,3.136422,117,ok,,0.002174,default,3.013601,3.013601,3.013601,0,0,0.000000
888,29.537223,19.491578,-0.257802,-0.444048,0.000000,0.000000,1000.000000,0.000000,91,1.518571,2.978111,3.139620,117,ok,,0.002000,default,2.978111,2.978111,2.978111,0,0,0.000000
889,58.348595,18.213201,0.151004,-0.687233,0.000000,0.000000,1000.000000,0.000000,-134,1.471078,2.993214,3.088514,117,ok,,0.001800,default,2.993214,2.993214,2.993214,0,0,0.000000
890,63.378970,9.036588,-0.280594,0.270206,0.000000,0.000000,1000.000000,0.000000,7,1.588111,2.952071,3.131724,117,ok,,0.001894,default,2.952071,2.952071,2.952071,0,0,0.000000
891,69.024382,46.933217,0.011169,-0.367523,0.000000,0.000000,1000.000000,0.000000,-3,1.675414,3.025547,3.129550,117,ok,,0.002276,default,3.025547,3.025547,3.025547,0,0,0.000000
892,34.732039,33.517336,-0.119733,0.706364,0.000000,0.000000,1000.000000,0.000000,1,1.688297,2.963792,3.124061,117,ok,,0.001785,default,2.963792,2.963792,2.963792,0,0,0.000000
893,76.491571,25.177197,-0.204408,0.909735,0.000000,0.000000,1000.000000,0.000000,1,1.824577,3.003510,3.125561,117,ok,,0.002187,default,3.003510,3.003510,3.003510,0,0,0.000000
894,56.126011,28.393755,0.227080,-0.008393,0.000000,0.000000,1000.000000,0.000000,-16,1.639579,2.951420,3.126040,117,ok,,0.002685,default,2.951420,2.951420,2.951420,0,0,0.000000
895,72.647210,49.704793,-0.045928,0.098086,0.000000,0.000000,1000.000000,0.000000,2,1.655187,3.046990,3.133160,117,ok,,0.002527,default,3.046990,3.046990,3.046990,0,0,0.000000
896,15.336497,8.729084,0.085084,-0.952613,0.000000,0.000000,1000.000000,0.000000,-210,1.582882,2.927969,3.133524,117,ok,,0.002057,default,2.927969,2.927969,2.927969,0,0,0.000000
897,65.212965,8.955981,-0.188635,0.197453,0.000000,0.000000,1000.000000,0.000000,6,1.584881,2.959370,3.043440,117,ok,,0.001950,default,2.959370,2.959370,2.959370,0,0,0.000000
898,72.929002,39.672648,0.242962,-0.844941,0.000000,0.000000,1000.000000,0.000000,-395,1.574286,2.928432,3.124855,117,ok,,0.001442,default,2.928432,2.928432,2.928432,0,0,0.000000
899,56.481082,52.194332,-0.048800,0.763492,0.000000,0.000000,1000.000000,0.000000,0,1.455494,2.586914,2.741633,117,ok,,0.001443,default,2.586914,2.586914,2.586914,0,0,0.000000
900,25.477300,12.846671,0.082101,-0.162940,0.000000,0.000000,1000.000000,0.000000,-10,1.611126,3.003403,3.112735,117,ok,,0.001477,default,3.003403,3.003403,3.003403,0,0,0.000000
901,47.068603,34.377040,0.166767,-0.459082,0.000000,0.000000,1000.000000,0.000000,-62,1.431443,2.931508,3.129129,117,ok,,0.001842,default,2.931508,2.931508,2.931508,0,0,0.000000
902,46.633042,20.316294,-0.264720,0.622134,0.000000,0.000000,1000.000000,0.000000,2,1.545608,2.925118,3.123394,117,ok,,0.001920,default,2.925118,2.925118,2.925118,0,0,0.000000
903,71.515308,63.152144,0.008287,-0.517549,0.000000,0.000000,1000.000000,0.000000,-4,1.701348,3.008076,3.132626,117,ok,,0.001760,default,3.008076,3.008076,3.008076,0,0,0.000000
904,31.026697,17.931337,-0.122725,0.432561,0.000000,0.000000,1000.000000,0.000000,2,1.674498,3.014954,3.122552,117,ok,,0.001217,default,3.014954,3.014954,3.014954,0,0,0.000000
905,60.387388,19.150205,0.060494,0.691392,0.000000,0.000000,1000.000000,0.000000,0,1.939364,3.014374,3.128512,117,ok,,0.001645,default,3.014374,3.014374,3.014374,0,0,0.000000
906,68.886849,6.997795,-0.108054,-0.352497,0.000000,0.000000,1000.000000,0.000000,27,1.490578,2.961305,3.131700,117,ok,,0.001606,default,2.961305,2.961305,2.961305,0,0,0.000000
907,66.413367,47.906984,0.218864,0.254020,0.000000,0.000000,1000.000000,0.000000,-6,1.598751,2.942072,3.137925,117,ok,,0.001111,default,2.942072,2.942072,2.942072,0,0,0.000000
908,40.203442,36.128352,-0.250087,-0.670978,0.000000,0.000000,1000.000000,0.000000,208,1.492296,2.920459,3.119556,117,ok,,0.002597,default,2.920459,2.920459,2.920459,0,0,0.000000
909,79.726217,31.232604,-0.034176,-0.968585,0.000000,0.000000,1000.000000,0.000000,90,1.560223,2.918104,3.125410,117,ok,,0.001638,default,2.918104,2.918104,2.918104,0,0,0.000000
910,57.688506,25.159108,0.134189,0.114126,0.000000,0.000000,1000.000000,0.000000,-6,1.563841,3.006276,3.137888,117,ok,,0.001267,default,3.006276,3.006276,3.006276,0,0,0.000000
911,78.739382,48.214244,-0.173975,-0.023641,0.000000,0.000000,1000.000000,0.000000,13,1.643499,3.063838,3.129131,117,ok,,0.001830,default,3.063838,3.063838,3.063838,0,0,0.000000
912,16.827046,10.255099,0.295160,0.925035,0.000000,0.000000,1000.000000,0.000000,-1,1.633387,2.966580,3.131285,117,ok,,0.002516,default,2.966580,2.966580,2.966580,0,0,0.000000
913,51.530828,13.223106,-0.084667,-0.562966,0.000000,0.000000,1000.000000,0.000000,47,1.695196,3.023309,3.110100,117,ok,,0.001038,default,3.023309,3.023309,3.023309,0,0,0.000000
914,77.158400,15.854497,0.046381,0.479931,0.000000,0.000000,1000.000000,0.000000,-1,1.686869,2.949504,3.124961,117,ok,,0.001988,default,2.949504,2.949504,2.949504,0,0,0.000000
915,75.974752,60.711445,-0.226627,-0.382430,0.000000,0.000000,1000.000000,0.000000,63,1.605499,2.986310,3.119699,117,ok,,0.002501,default,2.986310,2.986310,2.986310,0,0,0.000000
916,29.743174,26.566537,0.204824,0.543529,0.000000,0.000000,1000.000000,0.000000,-2,1.616168,3.030071,3.106573,117,ok,,0.001776,default,3.030071,3.030071,3.030071,0,0,0.000000
917,69.688574,39.524182,0.120158,0.840159,0.000000,0.000000,1000.000000,0.000000,0,2.058815,3.028564,3.137307,117,ok,,0.001321,default,3.028564,3.028564,3.028564,0,0,0.000000
918,51.740235,35.196608,-0.010706,-0.241560,0.000000,0.000000,1000.000000,0.000000,2,1.685504,2.971847,3.115715,117,ok,,0.001662,default,2.971847,2.971847,2.971847,0,0,0.000000
919,68.262520,56.668145,0.281056,0.152051,0.000000,0.000000,1000.000000,0.000000,-11,1.555218,2.995830,3.139262,117,ok,,0.001599,default,2.995830,2.995830,2.995830,0,0,0.000000
920,23.075010,8.373573,-0.150578,-0.797586,0.000000,0.000000,1000.000000,0.000000,204,1.462477,3.015079,3.096649,117,ok,,0.001676,default,3.015079,3.015079,3.015079,0,0,0.000000
921,74.831396,14.921024,0.257047,-0.071987,0.000000,0.000000,1000.000000,0.000000,-23,1.551330,2.796701,3.125178,117,ok,,0.002271,default,2.796701,2.796701,2.796701,0,0,0.000000
922,64.619794,30.053500,-0.212050,0.971428,0.000000,0.000000,1000.000000,0.000000,0,2.120666,3.036633,3.140923,117,ok,,0.001775,default,3.036633,3.036633,3.036633,0,0,0.000000
923,43.641037,43.317643,0.096114,-0.889003,0.000000,0.000000,1000.000000,0.000000,-185,1.727998,3.101300,3.120828,117,ok,,0.002199,default,3.101300,3.101300,3.101300,0,0,0.000000
924,35.972867,21.724361,-0.072288,0.036498,0.000000,0.000000,1000.000000,0.000000,4,1.528857,2.968670,3.130989,117,ok,,0.002755,default,2.968670,2.968670,2.968670,0,0,0.000000
925,55.470044,26.125624,-0.288199,0.333617,0.000000,0.000000,1000.000000,0.000000,6,1.598273,3.013378,3.138675,117,ok,,0.002541,default,3.013378,3.013378,3.013378,0,0,0.000000
