a,D_gr,delta_percent_q0star_minus_3p000000eminus_03,delta_percent_q0star_minus_2p900000eminus_03,delta_percent_q0star_minus_2p800000eminus_03,delta_percent_q0star_minus_2p700000eminus_03,delta_percent_q0star_minus_2p600000eminus_03,delta_percent_q0star_minus_2p500000eminus_03,delta_percent_q0star_minus_2p400000eminus_03,delta_percent_q0star_minus_2p300000eminus_03,delta_percent_q0star_minus_2p200000eminus_03,delta_percent_q0star_minus_2p100000eminus_03,delta_percent_q0star_minus_2p000000eminus_03,delta_percent_q0star_minus_1p900000eminus_03,delta_percent_q0star_minus_1p800000eminus_03,delta_percent_q0star_minus_1p700000eminus_03,delta_percent_q0star_minus_1p600000eminus_03,delta_percent_q0star_minus_1p500000eminus_03,delta_percent_q0star_minus_1p400000eminus_03,delta_percent_q0star_minus_1p300000eminus_03,delta_percent_q0star_minus_1p200000eminus_03,delta_percent_q0star_minus_1p100000eminus_03,delta_percent_q0star_minus_1p000000eminus_03
9.032330827067669432e-01,7.375299597099315152e-01,-1.014496496703010919e+01,-9.828598955626960176e+00,-9.510803276937366491e+00,-9.191570361592829030e+00,-8.870893089365496920e+00,-8.548763149292440744e+00,-8.225172832971814785e+00,-7.900114461938299470e+00,-7.573580750964795882e+00,-7.245563042905170725e+00,-6.916053418622526650e+00,-6.585044793834255117e+00,-6.252528422950374143e+00,-5.918495980598043715e+00,-5.582940388672376741e+00,-5.245852639811261042e+00,-4.907224412597406271e+00,-4.567048466335629442e+00,-4.225315001418787020e+00,-3.882017284367682119e+00,-3.537145295913227461e+00
9.057142857142858050e-01,7.386945712185952750e-01,-1.014532547254870920e+01,-9.828948699068895678e+00,-9.511142220230091482e+00,-9.191898296232645649e+00,-8.871209972603770311e+00,-8.549068954666381615e+00,-8.225467517488665337e+00,-7.900397801891410055e+00,-7.573852730231584118e+00,-7.245823610916971802e+00,-6.916302486885194334e+00,-6.585282198169407408e+00,-6.252754171673418071e+00,-5.918709980532324444e+00,-5.583142465311193625e+00,-5.246042803226550255e+00,-4.907402521369935045e+00,-4.567214464808839303e+00,-4.225468809684605809e+00,-3.882158751806897623e+00,-3.537274406167772778e+00
9.081954887218045558e-01,7.398544345328477156e-01,-1.014568360259502278e+01,-9.829296137095706598e+00,-9.511478915990334571e+00,-9.192224089530816045e+00,-8.871524771183736391e+00,-8.549372743541660213e+00,-8.225760245491366973e+00,-7.900679293221406496e+00,-7.574122916618981627e+00,-7.246082463859695011e+00,-6.916549934728539739e+00,-6.585518043009511935e+00,-6.252978432188805336e+00,-5.918922591028236369e+00,-5.583343213145867345e+00,-5.246231717035662712e+00,-4.907579475298871508e+00,-4.567379370964784080e+00,-4.225621625235605805e+00,-3.882299284556224528e+00,-3.537402686379701677e+00
9.106766917293234176e-01,7.410095659697225612e-01,-1.014603937612100282e+01,-9.829641285366550463e+00,-9.511813369523993700e+00,-9.192547757168027189e+00,-8.871837502407066367e+00,-8.549674529685225011e+00,-8.226051020084545584e+00,-7.900958949881188964e+00,-7.574391324087025978e+00,-7.246339610714519708e+00,-6.916795770961196688e+00,-6.585752341514568009e+00,-6.253201212887888438e+00,-5.919133818614757736e+00,-5.583542643268350147e+00,-5.246419385697591586e+00,-4.907755282542322739e+00,-4.567543188550655664e+00,-4.225773451293753702e+00,-3.882438887872042166e+00,-3.537530138272483082e+00
9.131578947368421684e-01,7.421599818776390967e-01,-1.014639281207668198e+01,-9.829984160178867114e+00,-9.512145619104744654e+00,-9.192869313185138225e+00,-8.872148183256790333e+00,-8.549974327442571465e+00,-8.226339877832439029e+00,-7.901236784348460773e+00,-7.574657966715543367e+00,-7.246595061452664410e+00,-6.917040002299747137e+00,-6.585985106433390968e+00,-6.253422522976627818e+00,-5.919343667674633380e+00,-5.583740766534030620e+00,-5.246605814602091300e+00,-4.907929949770313272e+00,-4.567705922385448147e+00,-4.225924288931130590e+00,-3.882577567619751591e+00,-3.537656761397677041e+00
9.156390977443610302e-01,7.433056986364021679e-01,-1.014674392941173053e+01,-9.830324778464957447e+00,-9.512475683608494492e+00,-9.193188769997103549e+00,-8.872456830401105776e+00,-8.550272151734414905e+00,-8.226626834797890808e+00,-7.901512807638304992e+00,-7.574922858704387529e+00,-7.246848827028593121e+00,-6.917282633385678281e+00,-6.586216350107796380e+00,-6.253642372470054944e+00,-5.919552140461536993e+00,-5.583937593564479052e+00,-5.246791010301362412e+00,-4.908103482177003762e+00,-4.567867578352091229e+00,-4.226074137086745175e+00,-3.882715330269606469e+00,-3.537782553151964660e+00
9.181203007518797810e-01,7.444467326572016264e-01,-1.014709274707711195e+01,-9.830663157788409379e+00,-9.512803575850339755e+00,-9.193506138406737804e+00,-8.872763460197251817e+00,-8.550568018053631647e+00,-8.226911901433021868e+00,-7.901787029315548772e+00,-7.575186014373799459e+00,-7.247100919373455241e+00,-6.917523666802000371e+00,-6.586446084476855312e+00,-6.253860772186877526e+00,-5.919759237116874573e+00,-5.584133134750125294e+00,-5.246974980501597052e+00,-4.908275883492562386e+00,-4.568028163389814544e+00,-4.226222992583268834e+00,-3.882852182892502668e+00,-3.537907508793661560e+00
9.206015037593985317e-01,7.455831003826131065e-01,-1.014743928402672957e+01,-9.830999316340943039e+00,-9.513129310142476314e+00,-9.193821427618258824e+00,-8.873068088695362121e+00,-8.550861942462173459e+00,-8.227195089729789856e+00,-7.902059457506821261e+00,-7.575447448164669417e+00,-7.247351351388617857e+00,-6.917763103089537680e+00,-6.586674321081059880e+00,-6.254077733744347611e+00,-5.919964955686356944e+00,-5.584327400252981022e+00,-5.247157734054990641e+00,-4.908447155994962507e+00,-4.568187685486703842e+00,-4.226370850143190694e+00,-3.882988133156127120e+00,-3.538031621459163389e+00
9.230827067669173935e-01,7.467148182865975814e-01,-1.014778355921898978e+01,-9.831333272939097867e+00,-9.513452902283994206e+00,-9.194134645250336746e+00,-8.873370731642213016e+00,-8.551153941588145457e+00,-8.227476413209286576e+00,-7.902330098912397460e+00,-7.575707174638870889e+00,-7.247600136939450266e+00,-6.918000940762877526e+00,-6.586901071066268543e+00,-6.254293269553112822e+00,-5.920169292522866833e+00,-5.584520400009280294e+00,-5.247339280951652363e+00,-4.908617300521406435e+00,-4.568346153672365517e+00,-4.226517702710352431e+00,-3.883123189320932589e+00,-3.538154883013334917e+00
9.255639097744361443e-01,7.478419028745010300e-01,-1.014812559161838479e+01,-9.831665047021004966e+00,-9.513774369551004639e+00,-9.194445797349086291e+00,-8.873671404484744230e+00,-8.551444032622798730e+00,-8.227755886911237937e+00,-7.902598958817743657e+00,-7.575965208479515489e+00,-7.247847290849016133e+00,-6.918237196628674646e+00,-6.587126345187794385e+00,-6.254507392812227451e+00,-5.920372271578802525e+00,-5.584712143731933587e+00,-5.247519632311858473e+00,-4.908786316479417877e+00,-4.568503578010704835e+00,-4.226663570812404735e+00,-3.883257360236391342e+00,-3.538277315631511932e+00
9.280451127819550061e-01,7.489643706830555470e-01,-1.014846540019705579e+01,-9.831994658643479212e+00,-9.514093730686989048e+00,-9.194754888471576848e+00,-8.873970122373835423e+00,-8.551732233317839160e+00,-8.228033527383985302e+00,-7.902866041105012229e+00,-7.576221564491365967e+00,-7.248092828892275463e+00,-6.918471901211654007e+00,-6.587350153814240272e+00,-6.254720117504323440e+00,-5.920573915039242685e+00,-5.584902640913281147e+00,-5.247698800378463702e+00,-4.908954201858066746e+00,-4.568659969593113601e+00,-4.226808474338275445e+00,-3.883390655337258579e+00,-3.538398935668344514e+00
9.305263157894737569e-01,7.500822382803777888e-01,-1.014880300393629575e+01,-9.832322128478828915e+00,-9.514411005893204987e+00,-9.195061946215384197e+00,-8.874266900167706140e+00,-8.552018561982542622e+00,-8.228309352674312294e+00,-7.903131351076771338e+00,-7.576476257601041375e+00,-7.248336767790018342e+00,-6.918705065713569802e+00,-6.587572506931311800e+00,-6.254931458390751153e+00,-5.920774232498883904e+00,-5.585091900827279687e+00,-5.247876798509328644e+00,-4.909120957755861880e+00,-4.568815340531392266e+00,-4.226952419835432018e+00,-3.883523084639794565e+00,-3.538519748527923170e+00
9.330075187969925077e-01,7.511955222659706388e-01,-1.014913842182813397e+01,-9.832647477812125558e+00,-9.514726216819610727e+00,-9.195367002003157708e+00,-8.874561752435480955e+00,-8.552303037481157943e+00,-8.228583382317934181e+00,-7.903394924273259292e+00,-7.576729302857462045e+00,-7.248579125203311158e+00,-6.918936703791088938e+00,-6.587793414145660442e+00,-6.255141431007088748e+00,-5.920973236119754013e+00,-5.585279932532215774e+00,-5.248053641170191241e+00,-4.909286616635005984e+00,-4.568969703951303529e+00,-4.227095416499273561e+00,-3.883654658738444621e+00,-3.538639762279983003e+00
9.354887218045113695e-01,7.523042392707217640e-01,-1.014947167287673047e+01,-9.832970728538112937e+00,-9.515039386555638856e+00,-9.195670073817952428e+00,-8.874854693460425992e+00,-8.552585679230242377e+00,-8.228855637329731465e+00,-7.903656783119026308e+00,-7.576980715432013902e+00,-7.248819919727671035e+00,-6.919166831641281767e+00,-6.588012884688359883e+00,-6.255350051658419730e+00,-5.921170940612903166e+00,-5.585466744872902289e+00,-5.248229343927374835e+00,-4.909451194218006798e+00,-4.569123073985832839e+00,-4.227237476154135365e+00,-3.883785388802104777e+00,-3.538758987640613807e+00
9.379699248120301203e-01,7.534084059569045033e-01,-1.014980277609994985e+01,-9.833291903158677627e+00,-9.515350539621495685e+00,-9.195971182386706744e+00,-8.875145737243512301e+00,-8.552866507196110746e+00,-8.229126140194590988e+00,-7.903916945487719836e+00,-7.577230510619039627e+00,-7.249059170887804271e+00,-6.919395467984212900e+00,-6.588230927418780247e+00,-6.255557337415061703e+00,-5.921367363220933377e+00,-5.585652346483087172e+00,-5.248403923440942087e+00,-4.909614703505809530e+00,-4.569275465768905420e+00,-4.227378613234844096e+00,-3.883915286570878145e+00,-3.538877437953552363e+00
9.404511278195489821e-01,7.545080390181776453e-01,-1.015013175053071315e+01,-9.833611024779965959e+00,-9.515659701959394923e+00,-9.196270351161723866e+00,-8.875434897506538690e+00,-8.553145541892368087e+00,-8.229394914858277232e+00,-7.904175432159218140e+00,-7.577478703836052709e+00,-7.249296899132124494e+00,-6.919622634045836662e+00,-6.588447550827880583e+00,-6.255763306108089949e+00,-5.921562523700517389e+00,-5.585836745787788438e+00,-5.248577397457870219e+00,-4.909777160538789431e+00,-4.569426895429121060e+00,-4.227518844768527906e+00,-3.884044364352654544e+00,-3.538995129171842446e+00
9.429323308270677328e-01,7.556031551795850953e-01,-1.015045861521853610e+01,-9.833928117109838496e+00,-9.515966900925194594e+00,-9.196567606302448183e+00,-8.875722189300221387e+00,-8.553422804377431632e+00,-8.229661986718438627e+00,-7.904432266799843454e+00,-7.577725310624095378e+00,-7.249533125827519520e+00,-6.919848353541135033e+00,-6.588662777803957482e+00,-6.255967976325162105e+00,-5.921756444305541933e+00,-5.586019951562941621e+00,-5.248749784805248453e+00,-4.909938584375708182e+00,-4.569577380083594598e+00,-4.227658190356887502e+00,-3.884172635019918385e+00,-3.539112079839848324e+00
9.454135338345865947e-01,7.566937711423958879e-01,-1.015078338268116376e+01,-9.834243197882457821e+00,-9.516272158684074611e+00,-9.196862970038617746e+00,-8.876007648180396004e+00,-8.553698309586097892e+00,-8.229927375926267885e+00,-7.904687469229751073e+00,-7.577970339910823583e+00,-7.249767866493120216e+00,-6.920072645872587636e+00,-6.588876641875256901e+00,-6.256171360572771789e+00,-5.921949142912538377e+00,-5.586201991535636679e+00,-5.248921098476905911e+00,-4.910098990141442243e+00,-4.569726930875441795e+00,-4.227796665177343982e+00,-3.884300104999968806e+00,-3.539228304043977591e+00
9.478947368421053454e-01,7.577799034221776031e-01,-1.015110605009029499e+01,-9.834556259636020314e+00,-9.516575472915015155e+00,-9.197156441297117624e+00,-8.876291276074598002e+00,-8.553972046834450893e+00,-8.230191077816128242e+00,-7.904941035772965918e+00,-7.578213777784919003e+00,-7.250001111024522160e+00,-6.920295506273129504e+00,-6.589089133667165754e+00,-6.256373445289616697e+00,-5.922140612950595795e+00,-5.586382864724402708e+00,-5.249091325429645849e+00,-4.910258368737244083e+00,-4.569875532625880865e+00,-4.227934259551093810e+00,-3.884426753783741582e+00,-3.539343790833798575e+00
9.503759398496240962e-01,7.588615686916992953e-01,-1.015142665053510385e+01,-9.834867310636674631e+00,-9.516876857873409534e+00,-9.197448036900649271e+00,-8.876573085738341362e+00,-8.554244021325075664e+00,-8.230453104551742172e+00,-7.905192981041006206e+00,-7.578455653412133231e+00,-7.250232865788235337e+00,-6.920516948039369787e+00,-6.589300262772799677e+00,-6.256574233393010331e+00,-5.922330866087597734e+00,-5.586562578362295639e+00,-5.249260469584494437e+00,-4.910416729982356898e+00,-4.570023187144241383e+00,-4.228070982397431621e+00,-3.884552577549515995e+00,-3.539458547988658665e+00
9.528571428571429580e-01,7.599387836446708233e-01,-1.015174520067507835e+01,-9.835176358599667878e+00,-9.517176328049609779e+00,-9.197737775159719575e+00,-8.876853092345704965e+00,-8.554514238656933500e+00,-8.230713468552059098e+00,-7.905443321290248626e+00,-7.578695983090573129e+00,-7.250463136874088832e+00,-6.920736985713885403e+00,-6.589510041214119873e+00,-6.256773727352736181e+00,-5.922519915232066445e+00,-5.586741142265143623e+00,-5.249428534716676253e+00,-4.910574085429438185e+00,-4.570169895995801035e+00,-4.228206843929105396e+00,-3.884677579830328575e+00,-3.539572584588485338e+00
9.553383458646617088e-01,7.610115649736074461e-01,-1.015206171617285413e+01,-9.835483419417220929e+00,-9.517473895536715744e+00,-9.198025673222291587e+00,-8.877131310823001442e+00,-8.554782726093135281e+00,-8.230972179821247181e+00,-7.905692071732728365e+00,-7.578934778134802208e+00,-7.250691927400034764e+00,-6.920955632370120902e+00,-6.589718480708613768e+00,-6.256971930040083230e+00,-5.922707771788950026e+00,-5.586918566067829772e+00,-5.249595521700956446e+00,-4.910730445587330628e+00,-4.570315657727960890e+00,-4.228341852858214622e+00,-3.884801785604707014e+00,-3.539685908199629250e+00
9.578195488721805706e-01,7.620799293698301557e-01,-1.015237621265893075e+01,-9.835788524155017143e+00,-9.517769570048539407e+00,-9.198311747083456780e+00,-8.877407755851802307e+00,-8.555049503363107988e+00,-8.231229245966732222e+00,-7.905939246544783749e+00,-7.579172049917859866e+00,-7.250919242032615841e+00,-6.921172899623845076e+00,-6.589925592672458698e+00,-6.257168867908677434e+00,-5.922894445671200714e+00,-5.587094859226336752e+00,-5.249761428532552010e+00,-4.910885819929229790e+00,-4.570460472626582948e+00,-4.228476016407497262e+00,-3.884925200863745154e+00,-3.539798524886026421e+00
9.603007518796993214e-01,7.631438935234650112e-01,-1.015268870573322602e+01,-9.836091686560243019e+00,-9.518063358937338236e+00,-9.198596011594865729e+00,-8.877682441871789010e+00,-8.555314581960322684e+00,-8.231484672216785370e+00,-7.906184858875497490e+00,-7.579407809871771207e+00,-7.251145108247191828e+00,-6.921388797644347335e+00,-6.590131388223532838e+00,-6.257364552845074535e+00,-5.923079945311035210e+00,-5.587270031019826888e+00,-5.249926267576412009e+00,-4.911040216900746991e+00,-4.570604364472254488e+00,-4.228609340321406229e+00,-3.885047829962231081e+00,-3.539910439220370186e+00
9.627819548872180722e-01,7.642034741234434714e-01,-1.015299921096658231e+01,-9.836392920078258939e+00,-9.518355267211143556e+00,-9.198878480473936747e+00,-8.877955383083751428e+00,-8.555577973631734778e+00,-8.231738461437835497e+00,-7.906428920854930986e+00,-7.579642069488170542e+00,-7.251369538189905484e+00,-6.921603335165419146e+00,-6.590335878184403029e+00,-6.257558992502135986e+00,-5.923264277671060007e+00,-5.587444090552638798e+00,-5.250090059022089584e+00,-4.911193643927735053e+00,-4.570747341181893297e+00,-4.228741828876900755e+00,-3.885169677557785306e+00,-3.540021654294823961e+00
9.652631578947369340e-01,7.652586878575028395e-01,-1.015330774390243107e+01,-9.836692238423609069e+00,-9.518645303006680436e+00,-9.199159166312975699e+00,-8.878226593452442472e+00,-8.555839690377176510e+00,-8.231990620071215403e+00,-7.906671443602331983e+00,-7.579874840318920448e+00,-7.251592540884551852e+00,-6.921816519496232445e+00,-6.590539073085462718e+00,-6.257752194904491638e+00,-5.923447448255174663e+00,-5.587617046756343520e+00,-5.250252808433496732e+00,-4.911346107424159335e+00,-4.570889407574095564e+00,-4.228873484894249302e+00,-3.885290748609351308e+00,-3.540132171731800614e+00
9.677443609022556847e-01,7.663095514121850416e-01,-1.015361432005814812e+01,-9.836989655579207792e+00,-9.518933495482828633e+00,-9.199438080587970745e+00,-8.878496086709352753e+00,-8.556099744448486533e+00,-8.232241175611457962e+00,-7.906912437234019819e+00,-7.580106133976526550e+00,-7.251814125792494181e+00,-6.922028356531759741e+00,-6.590740983167579614e+00,-6.257944168446417876e+00,-5.923629461119145567e+00,-5.587788908391521758e+00,-5.250414521893661757e+00,-4.911497612799464285e+00,-4.571030568959714380e+00,-4.229004309747158352e+00,-3.885411048375341903e+00,-3.540241991694200951e+00
9.702255639097745465e-01,7.673560814728382917e-01,-1.015391895492669860e+01,-9.837285185795858311e+00,-9.519219859006563311e+00,-9.199715233667504322e+00,-8.878763876355517226e+00,-8.556358148349051618e+00,-8.232490140315725569e+00,-7.907151910871248468e+00,-7.580335962134933325e+00,-7.252034302810596245e+00,-6.922238850763260842e+00,-6.590941618385198097e+00,-6.258134921890329494e+00,-5.923810318881170822e+00,-5.587959684049931042e+00,-5.250575206012438656e+00,-4.911648164466229538e+00,-4.571170831139213853e+00,-4.229134303373290216e+00,-3.885530582412314082e+00,-3.540351112895792074e+00
9.727067669172932973e-01,7.683982947236154271e-01,-1.015422166397794790e+01,-9.837578843591524347e+00,-9.519504406163344257e+00,-9.199990634821029190e+00,-8.879029975664161967e+00,-8.556614914832954000e+00,-8.232737524866795553e+00,-7.907389872647815565e+00,-7.580564336529888259e+00,-7.252253082269098705e+00,-6.922448005288344142e+00,-6.591140988408955792e+00,-6.258324464364852346e+00,-5.923990022731950411e+00,-5.588129382156118652e+00,-5.250734867923339877e+00,-4.911797765847239816e+00,-4.571310200399553381e+00,-4.229263464284054308e+00,-3.885649356573144697e+00,-3.540459532611044846e+00
9.751879699248121591e-01,7.694362078474752398e-01,-1.015452246266027103e+01,-9.837870643750807886e+00,-9.519787150181086233e+00,-9.200264292227490870e+00,-8.879294397683457518e+00,-8.556870056904429589e+00,-8.232983340617163748e+00,-7.907626329717598601e+00,-7.580791268959607088e+00,-7.252470474929511468e+00,-6.922655821820924871e+00,-6.591339102628538171e+00,-6.258512805363136700e+00,-5.924168572444878933e+00,-5.588298010969459995e+00,-5.250893515280726120e+00,-4.911946419382738682e+00,-4.571448683511689204e+00,-4.229391789574450833e+00,-3.885767377005707068e+00,-3.540567246684988234e+00
9.776691729323309099e-01,7.704698375261814780e-01,-1.015482136640181565e+01,-9.838160601324331012e+00,-9.520068104927011277e+00,-9.200536212983362105e+00,-8.879557155239027111e+00,-8.557123587817303090e+00,-8.233227599585369205e+00,-7.907861288261875288e+00,-7.581016771285246314e+00,-7.252686491982664130e+00,-6.922862301877878544e+00,-6.591535970155314672e+00,-6.258699954741221205e+00,-5.924345969864526218e+00,-5.588465578585879001e+00,-5.251051156256878905e+00,-4.912094126537380312e+00,-4.571586287727666509e+00,-4.229519278232656276e+00,-3.885884650151274933e+00,-3.540674254022628809e+00
