z,a,D_lcdm,D_psitmg_raw,D_psitmg_calibrated,f_lcdm,f_psitmg,growth_boost_percent,growth_ratio_percent,growth_ratio_calibrated_percent
10.660901791229156,0.08575666084008686,0.08570674537754544,0.09017417786561958,0.07629465590504851,0.9986113262994973,1.1004614607349748,10.199176772097932,5.2124631129028725,-10.981737121198433
10.518608907870656,0.08681603898511572,0.08676402711850334,0.0914001547988896,0.07733193165832183,0.9986105175284185,1.0993152697768225,10.08448744337786,5.343375399178034,-10.870974727001823
10.379746835443038,0.0878754171301446,0.08782129036686723,0.09262632320226262,0.07836936941080568,0.9986102497819492,1.098141084406875,9.966935012599642,5.471375807987685,-10.762676016916652
10.244192972007149,0.08893479527517346,0.08887853589038826,0.09385261794555039,0.07940691405708719,0.9986104816468307,1.0969436799602306,9.847002421928954,5.596494142631404,-10.65681577493827
10.111830488522662,0.08999417342020233,0.08993576440676879,0.09507897928054604,0.08044451504534551,0.9986111755115444,1.0957273962193683,9.725128567490298,5.7187648403310405,-10.55336486438863
9.982547993019198,0.0910535515652312,0.09099297659754903,0.09630535257084087,0.08148212614875497,0.9986122963951218,1.0944961647885838,9.601711168547789,5.8382263905794,-10.4522907200403
9.856239217941347,0.09211292971026007,0.09205017311294705,0.09753168794585322,0.08251970517276544,0.9986138115085403,1.093253540198173,9.477109929680076,5.954920721528964,-10.353557867281332
9.732802728823197,0.09317230785528893,0.0931073545718589,0.09875793989443502,0.08355721361126059,0.9986156902345911,1.0920027347209114,9.351650029089985,6.06889256875522,-10.257128456192628
9.612141652613829,0.09423168600031781,0.09416452156185855,0.09998406683531,0.08459461628311388,0.9986179041091174,1.0907466564410542,9.225625932886336,6.1801888619255365,-10.162962780475668
9.494163424124514,0.09529106414534667,0.09522167463919783,0.10121003100887752,0.08563188124064572,0.9986204268035123,1.0894879212383262,9.099302597451565,6.288858489802903,-10.071019476278446
