w0,wa,omega_m,chi2_total,chi2_sn,chi2_bao,chi2_cmb,accepted
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,1.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.316200620610663063e-01,-2.950417650016538662e+00,2.915010886128698298e-01,1.174833849501725581e+03,9.652038125319636492e+02,2.026894601053058977e+02,6.940576864455945127e+00,0.000000000000000000e+00
-2.574679488191408683e-01,-2.937006922229346451e+00,3.036199891596988998e-01,1.174411926025103412e+03,9.766121146214802593e+02,1.974944342004314137e+02,3.053772031917868501e-01,1.000000000000000000e+00
-2.574679488191408683e-01,-2.937006922229346451e+00,3.036199891596988998e-01,1.174411926025103412e+03,9.766121146214802593e+02,1.974944342004314137e+02,3.053772031917868501e-01,0.000000000000000000e+00
-2.574679488191408683e-01,-2.937006922229346451e+00,3.036199891596988998e-01,1.174411926025103412e+03,9.766121146214802593e+02,1.974944342004314137e+02,3.053772031917868501e-01,0.000000000000000000e+00
-2.240867830187351084e-01,-2.932109275373029345e+00,3.019913623138356096e-01,1.177101857195947105e+03,9.499601939477648784e+02,2.246449035460441053e+02,2.496759702138200865e+00,1.000000000000000000e+00
-2.433473574365416225e-01,-2.998105946838606428e+00,3.010368421398665895e-01,1.170423221861344700e+03,9.710491121437243009e+02,1.986152726519740952e+02,7.588370656462373187e-01,1.000000000000000000e+00
-2.470013300818786894e-01,-2.962811305350580682e+00,2.808199066617760309e-01,1.177933033224870314e+03,9.894740636114685230e+02,1.755704758007070154e+02,1.288849381269491801e+01,1.000000000000000000e+00
-2.470137693389487799e-01,-2.970176604607082993e+00,2.796885104051459181e-01,1.178248097325029448e+03,9.911864444134241694e+02,1.733848512338761338e+02,1.367680167772922850e+01,1.000000000000000000e+00
-2.233373080027922786e-01,-2.923884666652150077e+00,2.921859148895544767e-01,1.178431619575920195e+03,9.558192011839255429e+02,2.141668538667174744e+02,8.445564525277161394e+00,1.000000000000000000e+00
-2.349148565457647164e-01,-2.967841674786928508e+00,2.935708871518350471e-01,1.172665168494795807e+03,9.676683554244079914e+02,2.002173424101788157e+02,4.779470660208880339e+00,1.000000000000000000e+00
-2.349148565457647164e-01,-2.967841674786928508e+00,2.935708871518350471e-01,1.172665168494795807e+03,9.676683554244079914e+02,2.002173424101788157e+02,4.779470660208880339e+00,0.000000000000000000e+00
-2.349148565457647164e-01,-2.967841674786928508e+00,2.935708871518350471e-01,1.172665168494795807e+03,9.676683554244079914e+02,2.002173424101788157e+02,4.779470660208880339e+00,0.000000000000000000e+00
-2.349148565457647164e-01,-2.967841674786928508e+00,2.935708871518350471e-01,1.172665168494795807e+03,9.676683554244079914e+02,2.002173424101788157e+02,4.779470660208880339e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,1.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.728948695448161210e-01,-2.996105568993664647e+00,2.884384853290026252e-01,1.173880808256880755e+03,1.010456967661917020e+03,1.602480769814183361e+02,3.175763613545334874e+00,0.000000000000000000e+00
-2.742542182672871309e-01,-2.920670486475293703e+00,2.992179301490223153e-01,1.175604805401090971e+03,9.945098440817005212e+02,1.804606105830828824e+02,6.343507363075375771e-01,1.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,1.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
-2.649765640953177237e-01,-2.983138320791144160e+00,3.010729451795764455e-01,1.172227682314124877e+03,9.891379319532815089e+02,1.828916841517725800e+02,1.980662090706472034e-01,0.000000000000000000e+00
