ell,cl_lcdm,cl_mcgt,delta_cls,delta_cls_rel
2184,2.0311765475107825e-11,2.0311765475107845e-11,1.9387045606711586e-26,9.544736832684738e-16
2185,2.0230349118168297e-11,2.023034911816832e-11,2.261821987449685e-26,1.1180340854416633e-15
2186,2.01495177127981e-11,2.014951771279812e-11,2.261821987449685e-26,1.1225191687903645e-15
2187,2.0069363924307574e-11,2.0069363924307597e-11,2.261821987449685e-26,1.127002328514366e-15
2188,1.998968060678642e-11,1.998968060678644e-11,1.9387045606711586e-26,9.698526949014763e-16
2189,1.9910660809611153e-11,1.9910660809611172e-11,1.9387045606711586e-26,9.73701766711489e-16
2190,1.98322977835887e-11,1.983229778358872e-11,1.9387045606711586e-26,9.77549138191866e-16
2191,1.9754484986699082e-11,1.9754484986699104e-11,2.261821987449685e-26,1.1449663147242742e-15
2192,1.967731608940255e-11,1.967731608940257e-11,1.9387045606711586e-26,9.852484718255202e-16
2193,1.9600784979479125e-11,1.9600784979479145e-11,1.9387045606711586e-26,9.890953666911141e-16
2194,1.952478576637129e-11,1.9524785766371306e-11,1.6155871338926322e-26,8.2745447413577e-16
2195,1.9449512785003847e-11,1.9449512785003863e-11,1.6155871338926322e-26,8.306568661906524e-16
2196,1.93749605990582e-11,1.937496059905822e-11,1.9387045606711586e-26,1.0006237435989404e-15
2197,1.9301024003682143e-11,1.930102400368216e-11,1.6155871338926322e-26,8.370473678414261e-16
2198,1.9227698027619726e-11,1.9227698027619742e-11,1.6155871338926322e-26,8.402394980261879e-16
2199,1.9155077934750026e-11,1.9155077934750036e-11,9.693522803355793e-27,5.060549915994009e-16
2200,1.9083159225027537e-11,1.9083159225027553e-11,1.6155871338926322e-26,8.466036020774757e-16
2201,1.901193763376242e-11,1.901193763376243e-11,1.2924697071141057e-26,6.798200856807297e-16
2202,1.8941409128182794e-11,1.8941409128182806e-11,1.2924697071141057e-26,6.82351401824191e-16
2203,1.8871569909755584e-11,1.8871569909755597e-11,1.2924697071141057e-26,6.848766230338731e-16
2204,1.8802516413804766e-11,1.880251641380478e-11,1.2924697071141057e-26,6.873918781239181e-16
2205,1.8734145307500106e-11,1.8734145307500122e-11,1.6155871338926322e-26,8.623756821432581e-16
2206,1.8666453487293443e-11,1.8666453487293456e-11,1.2924697071141057e-26,6.924023934133556e-16
2207,1.8599538075824817e-11,1.8599538075824827e-11,9.693522803355793e-27,5.211700830331466e-16
2208,1.8533296418324813e-11,1.853329641832482e-11,6.462348535570529e-27,3.4868856514812314e-16
2209,1.846782607854309e-11,1.84678260785431e-11,9.693522803355793e-27,5.248870528739842e-16
2210,1.840312483423679e-11,1.840312483423679e-11,0.0,0.0
2211,1.8339090672255745e-11,1.8339090672255755e-11,9.693522803355793e-27,5.285716165862367e-16
2212,1.8275821783264597e-11,1.8275821783264604e-11,6.462348535570529e-27,3.5360098233657453e-16
2213,1.8213316556144467e-11,1.8213316556144473e-11,6.462348535570529e-27,3.548144850856602e-16
2214,1.8151573572119616e-11,1.8151573572119623e-11,6.462348535570529e-27,3.560213945030387e-16
2215,1.8090491598656376e-11,1.809049159865638e-11,3.2311742677852644e-27,1.7861174474801178e-16
2216,1.8030269583183433e-11,1.8030269583183436e-11,3.2311742677852644e-27,1.7920831704030276e-16
2217,1.7970806646684123e-11,1.7970806646684126e-11,3.2311742677852644e-27,1.7980129280292843e-16
2218,1.791210207721199e-11,1.7912102077211996e-11,6.462348535570529e-27,3.607811360003365e-16
2219,1.7854055323381863e-11,1.7854055323381863e-11,0.0,0.0
2220,1.7796865987888473e-11,1.7796865987888473e-11,0.0,0.0
2221,1.7740433821104647e-11,1.7740433821104647e-11,0.0,0.0
2222,1.7684758714810273e-11,1.768475871481027e-11,-3.2311742677852644e-27,-1.8270954780283692e-16
2223,1.762994069610211e-11,1.762994069610211e-11,0.0,0.0
2224,1.75757799215331e-11,1.7575779921533104e-11,3.2311742677852644e-27,1.8384244011991563e-16
2225,1.752247667152777e-11,1.7522476671527764e-11,-6.462348535570529e-27,-3.6880337504293457e-16
2226,1.7469831345118016e-11,1.746983134511802e-11,3.2311742677852644e-27,1.849573818975776e-16
2227,1.7418044455040887e-11,1.7418044455040884e-11,-3.2311742677852644e-27,-1.8550729251641925e-16
2228,1.736701662323679e-11,1.736701662323679e-11,0.0,0.0
2229,1.731664857678328e-11,1.7316648576783278e-11,-3.2311742677852644e-27,-1.86593511640431e-16
2230,1.7267141144295657e-11,1.7267141144295657e-11,0.0,0.0
2231,1.7218395252821683e-11,1.7218395252821677e-11,-6.462348535570529e-27,-3.7531654028626765e-16
2232,1.717041192525341e-11,1.7170411925253403e-11,-6.462348535570529e-27,-3.7636537572322416e-16
2233,1.7123092278274644e-11,1.7123092278274644e-11,0.0,0.0
2234,1.7076637520857677e-11,1.7076637520857674e-11,-3.2311742677852644e-27,-1.8921607159715467e-16
2235,1.7030848953318295e-11,1.7030848953318292e-11,-3.2311742677852644e-27,-1.897247915615916e-16
2236,1.698592796693288e-11,1.698592796693288e-11,0.0,0.0
2237,1.6941676044116592e-11,1.6941676044116592e-11,0.0,0.0
2238,1.689819475915616e-11,1.6898194759156157e-11,-3.2311742677852644e-27,-1.9121416895934857e-16
2239,1.6855385779486188e-11,1.685538577948619e-11,3.2311742677852644e-27,1.916998109718591e-16
2240,1.6813450867492483e-11,1.6813450867492483e-11,0.0,0.0
2241,1.6772091882821058e-11,1.6772091882821058e-11,0.0,0.0
2242,1.67315107851668e-11,1.67315107851668e-11,0.0,0.0
2243,1.6691709637510877e-11,1.669170963751088e-11,3.2311742677852644e-27,1.9357958758903428e-16
2244,1.6652590609771832e-11,1.6652590609771832e-11,0.0,0.0
2245,1.6614155982830848e-11,1.6614155982830855e-11,6.462348535570529e-27,3.889664056512261e-16
2246,1.6576408152888054e-11,1.6576408152888054e-11,0.0,0.0
2247,1.6539349636102868e-11,1.653934963610287e-11,3.2311742677852644e-27,1.953628370448198e-16
2248,1.6502983073468584e-11,1.6502983073468587e-11,3.2311742677852644e-27,1.957933455667139e-16
2249,1.6467311235868123e-11,1.6467311235868126e-11,3.2311742677852644e-27,1.9621747724955315e-16
2250,1.643233702925585e-11,1.6432337029255853e-11,3.2311742677852644e-27,1.9663510199629774e-16
2251,1.639806351675745e-11,1.6398063516757454e-11,3.2311742677852644e-27,1.9704608806297611e-16
2252,1.6364393974478472e-11,1.636439397447848e-11,6.462348535570529e-27,3.949030160022459e-16
2253,1.633133184616752e-11,1.6331331846167525e-11,6.462348535570529e-27,3.957024813678654e-16
2254,1.629898073146804e-11,1.6298980731468042e-11,3.2311742677852644e-27,1.9824394672403753e-16
2255,1.6267144390849148e-11,1.6267144390849155e-11,6.462348535570529e-27,3.972638577675521e-16
2256,1.6236026750306327e-11,1.6236026750306334e-11,6.462348535570529e-27,3.9802524564383356e-16
2257,1.620553190577307e-11,1.6205531905773075e-11,6.462348535570529e-27,3.9877423173431154e-16
2258,1.6175664127186115e-11,1.6175664127186122e-11,6.462348535570529e-27,3.99510553925844e-16
2259,1.614632786214885e-11,1.6146327862148855e-11,6.462348535570529e-27,4.0023642469938554e-16
2260,1.6117627739139756e-11,1.611762773913976e-11,3.2311742677852644e-27,2.0047455618662412e-16
2261,1.6089568570215978e-11,1.6089568570215988e-11,9.693522803355793e-27,6.024725126129141e-16
2262,1.606205535316527e-11,1.6062055353165277e-11,6.462348535570529e-27,4.0233633825057296e-16
2263,1.6034993273063318e-11,1.603499327306332e-11,3.2311742677852644e-27,2.0150767841064285e-16
2264,1.6008587703197932e-11,1.600858770319794e-11,6.462348535570529e-27,4.0368011565939617e-16
2265,1.5982744205325816e-11,1.5982744205325822e-11,6.462348535570529e-27,4.043328512644985e-16
2266,1.595746852923268e-11,1.595746852923269e-11,9.693522803355793e-27,6.07459935490276e-16
2267,1.593266661157278e-11,1.5932666611572788e-11,9.693522803355793e-27,6.084055506637446e-16
2268,1.5908344573969153e-11,1.5908344573969163e-11,9.693522803355793e-27,6.093357330980446e-16
2269,1.5884608720361715e-11,1.5884608720361725e-11,9.693522803355793e-27,6.102462436440208e-16
2270,1.586136553359611e-11,1.586136553359612e-11,9.693522803355793e-27,6.111404962469246e-16
2271,1.5838621671252197e-11,1.5838621671252207e-11,9.693522803355793e-27,6.12018078628014e-16
2272,1.5816383960717093e-11,1.5816383960717102e-11,9.693522803355793e-27,6.128785711975282e-16
2273,1.5794659393513763e-11,1.5794659393513776e-11,1.2924697071141057e-26,8.182953965090703e-16
2274,1.5773355118902178e-11,1.5773355118902187e-11,9.693522803355793e-27,6.145504700987459e-16
2275,1.5752478436775972e-11,1.575247843677598e-11,9.693522803355793e-27,6.153649308114684e-16
2276,1.5732136789883558e-11,1.5732136789883568e-11,9.693522803355793e-27,6.1616059743322e-16
2277,1.5712137755408073e-11,1.571213775540808e-11,6.462348535570529e-27,4.112965807817085e-16
2278,1.5692589035946188e-11,1.5692589035946195e-11,6.462348535570529e-27,4.118089450228746e-16
2279,1.5673498449930876e-11,1.5673498449930883e-11,6.462348535570529e-27,4.1231053527803993e-16
2280,1.5654873921548144e-11,1.565487392154815e-11,6.462348535570529e-27,4.128010591433402e-16
2281,1.563662347020225e-11,1.5636623470202256e-11,6.462348535570529e-27,4.132828642887915e-16
2282,1.561875519958801e-11,1.5618755199588018e-11,6.462348535570529e-27,4.1375567085787936e-16
2283,1.5601177286432533e-11,1.560117728643254e-11,6.462348535570529e-27,4.1422185114135395e-16
2284,1.5584097968971764e-11,1.558409796897177e-11,6.462348535570529e-27,4.1467581559338165e-16
2285,1.5567325535230286e-11,1.556732553523029e-11,3.2311742677852644e-27,2.0756129628514676e-16
2286,1.555096831117444e-11,1.5550968311174445e-11,3.2311742677852644e-27,2.0777961880762391e-16
2287,1.553493464881114e-11,1.553493464881114e-11,0.0,0.0
2288,1.5519232914305144e-11,1.5519232914305147e-11,3.2311742677852644e-27,2.0820450892304535e-16
2289,1.5503871476188576e-11,1.550387147618858e-11,3.2311742677852644e-27,2.0841080066664783e-16
2290,1.548885869373595e-11,1.548885869373595e-11,0.0,0.0
2291,1.5474102905577552e-11,1.5474102905577552e-11,0.0,0.0
2292,1.5459712418622494e-11,1.5459712418622494e-11,0.0,0.0
2293,1.544559549736103e-11,1.5445595497361035e-11,3.2311742677852644e-27,2.0919713120399462e-16
2294,1.5431760353613078e-11,1.5431760353613075e-11,-3.2311742677852644e-27,-2.0938468416720463e-16
2295,1.5418215136786942e-11,1.5418215136786942e-11,0.0,0.0
2296,1.5404867924708682e-11,1.540486792470868e-11,-3.2311742677852644e-27,-2.0975020906233239e-16
2297,1.539182671507826e-11,1.5391826715078254e-11,-6.462348535570529e-27,-4.1985585305737834e-16
2298,1.537899941760423e-11,1.5378999417604223e-11,-6.462348535570529e-27,-4.2020604592605195e-16
2299,1.536649384686347e-11,1.5366493846863468e-11,-3.2311742677852644e-27,-2.1027400915172298e-16
2300,1.53541177159271e-11,1.5354117715927097e-11,-3.2311742677852644e-27,-2.1044349975469508e-16
2301,1.5341978648149337e-11,1.534197864814933e-11,-6.462348535570529e-27,-4.2122001886308614e-16
2302,1.5330084224509937e-11,1.5330084224509927e-11,-9.693522803355793e-27,-6.323202574358765e-16
2303,1.5318241927640064e-11,1.5318241927640057e-11,-6.462348535570529e-27,-4.2187272965769914e-16
2304,1.5306759121440063e-11,1.5306759121440053e-11,-9.693522803355793e-27,-6.3328381445410925e-16
2305,1.5295343048936423e-11,1.5295343048936414e-11,-9.693522803355793e-27,-6.337564821097518e-16
2306,1.5284100831018274e-11,1.5284100831018265e-11,-9.693522803355793e-27,-6.342226415886567e-16
2307,1.5273039466048132e-11,1.5273039466048122e-11,-9.693522803355793e-27,-6.346819717780755e-16
2308,1.526206583033456e-11,1.5262065830334546e-11,-1.2924697071141057e-26,-8.46851089152833e-16
2309,1.5251186679447346e-11,1.5251186679447333e-11,-1.2924697071141057e-26,-8.474551746559178e-16
2310,1.5240508650348843e-11,1.5240508650348833e-11,-9.693522803355793e-27,-6.360366983639956e-16
2311,1.522993826430825e-11,1.522993826430824e-11,-9.693522803355793e-27,-6.364781416135357e-16
2312,1.5219381930559198e-11,1.5219381930559185e-11,-1.2924697071141057e-26,-8.492261466406456e-16
2313,1.520894595065453e-11,1.5208945950654522e-11,-9.693522803355793e-27,-6.373566475156435e-16
2314,1.519863652346639e-11,1.519863652346638e-11,-1.2924697071141057e-26,-8.503852994435114e-16
2315,1.5188359750773947e-11,1.5188359750773937e-11,-9.693522803355793e-27,-6.382205163965677e-16
2316,1.5178121643376218e-11,1.5178121643376205e-11,-1.2924697071141057e-26,-8.515346875468901e-16
2317,1.5167928127662523e-11,1.5167928127662507e-11,-1.6155871338926322e-26,-1.065133695449284e-15
2318,1.5157785052569163e-11,1.515778505256915e-11,-1.2924697071141057e-26,-8.526771574023865e-16
2319,1.5147598196847266e-11,1.514759819684725e-11,-1.6155871338926322e-26,-1.0665632352387662e-15
2320,1.513747327656378e-11,1.5137473276563767e-11,-1.2924697071141057e-26,-8.5382129731990355e-16
2321,1.5127315952755268e-11,1.5127315952755255e-11,-1.2924697071141057e-26,-8.543946005693741e-16
2322,1.5117131839152436e-11,1.5117131839152423e-11,-1.2924697071141057e-26,-8.549701893626998e-16
2323,1.510702650989237e-11,1.510702650989236e-11,-9.693522803355793e-27,-6.416565693459457e-16
2324,1.5096805507135027e-11,1.509680550713501e-11,-1.6155871338926322e-26,-1.0701516510423852e-15
2325,1.508657434850094e-11,1.5086574348500927e-11,-1.2924697071141057e-26,-8.56701910757183e-16
2326,1.50762385342482e-11,1.5076238534248183e-11,-1.6155871338926322e-26,-1.0716115496730538e-15
2327,1.5065903554108388e-11,1.5065903554108375e-11,-1.2924697071141057e-26,-8.578773270864704e-16
2328,1.5055474893703788e-11,1.5055474893703775e-11,-1.2924697071141057e-26,-8.584715634939006e-16
2329,1.5045058040471026e-11,1.504505804047101e-11,-1.6155871338926322e-26,-1.073832436901687e-15
2330,1.5034458489020348e-11,1.503445848902033e-11,-1.6155871338926322e-26,-1.0745895072127101e-15
2331,1.502378174586392e-11,1.5023781745863907e-11,-1.2924697071141057e-26,-8.602825366988079e-16
2332,1.5013033333451605e-11,1.5013033333451592e-11,-1.2924697071141057e-26,-8.608984463081569e-16
2333,1.5002218793458192e-11,1.5002218793458182e-11,-9.693522803355793e-27,-6.46139276917006e-16
2334,1.4991243689272132e-11,1.499124368927212e-11,-1.2924697071141057e-26,-8.621497548192139e-16
2335,1.4980113607642264e-11,1.4980113607642254e-11,-9.693522803355793e-27,-6.470927429021993e-16
2336,1.4968834159446194e-11,1.496883415944618e-11,-1.2924697071141057e-26,-8.634404612589572e-16
2337,1.4957510979551003e-11,1.4957510979550994e-11,-9.693522803355793e-27,-6.480705791630831e-16
2338,1.4945949725744822e-11,1.4945949725744813e-11,-9.693522803355793e-27,-6.485718861116216e-16
2339,1.493425607672559e-11,1.4934256076725582e-11,-6.462348535570529e-27,-4.3271981559508865e-16
2340,1.4922435729141378e-11,1.492243572914137e-11,-9.693522803355793e-27,-6.495938718922229e-16
2341,1.4910394393684836e-11,1.491039439368483e-11,-6.462348535570529e-27,-4.3341231391623006e-16
2342,1.4898237790252612e-11,1.4898237790252606e-11,-6.462348535570529e-27,-4.337659679320338e-16
2343,1.4885871642188684e-11,1.488587164218868e-11,-3.2311742677852644e-27,-2.1706315528260069e-16
2344,1.4873301669638842e-11,1.487330166963884e-11,-3.2311742677852644e-27,-2.172466033134474e-16
2345,1.4860533582051372e-11,1.4860533582051375e-11,3.2311742677852644e-27,2.1743326038359034e-16
2346,1.4847673069866915e-11,1.4847673069866912e-11,-3.2311742677852644e-27,-2.1762159313319433e-16
2347,1.4834525795447764e-11,1.483452579544776e-11,-3.2311742677852644e-27,-2.1781446285103412e-16
2348,1.482119738330423e-11,1.4821197383304225e-11,-3.2311742677852644e-27,-2.1801033912584655e-16
2349,1.4807593409682138e-11,1.4807593409682138e-11,0.0,0.0
2350,1.4793819391582e-11,1.4793819391581995e-11,-3.2311742677852644e-27,-2.1841379715801262e-16
2351,1.4779880760061415e-11,1.4779880760061412e-11,-3.2311742677852644e-27,-2.186197791606431e-16
2352,1.476568280267759e-11,1.476568280267759e-11,0.0,0.0
2353,1.4751230696951607e-11,1.475123069695161e-11,3.2311742677852644e-27,2.1904438579846749e-16
2354,1.4736529513148187e-11,1.473652951314819e-11,3.2311742677852644e-27,2.192629048041708e-16
2355,1.472168420168802e-11,1.4721684201688022e-11,3.2311742677852644e-27,2.1948400899774575e-16
2356,1.4706499580512402e-11,1.470649958051241e-11,6.462348535570529e-27,4.394212572605512e-16
2357,1.469118032249678e-11,1.4691180322496782e-11,3.2311742677852644e-27,2.1993973233296502e-16
2358,1.4675530943010726e-11,1.467553094301073e-11,3.2311742677852644e-27,2.2017426697083983e-16
2359,1.465975578772197e-11,1.465975578772197e-11,0.0,0.0
2360,1.4643659020741143e-11,1.464365902074115e-11,6.462348535570529e-27,4.413069524780192e-16
2361,1.462734461320248e-11,1.4627344613202482e-11,3.2311742677852644e-27,2.2089957905748953e-16
2362,1.4610716332373088e-11,1.4610716332373098e-11,9.693522803355793e-27,6.634529466483291e-16
2363,1.4593877731380587e-11,1.45938777313806e-11,1.2924697071141057e-26,8.85624596083167e-16
2364,1.457673213964444e-11,1.4576732139644444e-11,3.2311742677852644e-27,2.2166657360722277e-16
2365,1.4559382654092037e-11,1.4559382654092043e-11,6.462348535570529e-27,4.4386143898444977e-16
2366,1.4541832131235036e-11,1.4541832131235044e-11,8.077935669463161e-27,5.554964186467406e-16
2367,1.4523883180175201e-11,1.4523883180175209e-11,8.077935669463161e-27,5.561829139805652e-16
2368,1.4505738156602514e-11,1.4505738156602522e-11,8.077935669463161e-27,5.568786353548207e-16
2369,1.448739915784094e-11,1.448739915784095e-11,9.693522803355793e-27,6.691002779549577e-16
2370,1.446866801898929e-11,1.4468668018989299e-11,9.693522803355793e-27,6.6996649523187655e-16
2371,1.4449746310196589e-11,1.4449746310196599e-11,9.693522803355793e-27,6.708438055078846e-16
2372,1.4430535335102459e-11,1.4430535335102472e-11,1.2924697071141057e-26,8.956491752389511e-16
2373,1.4411136130464115e-11,1.4411136130464125e-11,9.693522803355793e-27,6.726411238919863e-16
2374,1.4391349466982346e-11,1.4391349466982359e-11,1.2924697071141057e-26,8.980879173835515e-16
2375,1.4371375851329331e-11,1.4371375851329338e-11,6.462348535570529e-27,4.49668048656091e-16
